,PWS_ID,PWS_Name,County_Name,Primary_Source,Population,Number_of_Facilities,Percent_Below_Poverty_Line,Percent_Minority,Owner_Type,Service_Connections_Count,Urban_Rural,Violations_Not_HealthBased,Violations_Yes_HealthBased,All_Violations,Rural,Urban,Public,ConnectionsLess200,GroundwaterOrCombined,Predictions,Std_Pearson_Residuals,Std_Deviance_Residuals,Residuals
262,2400042,BEECHCREST MHP,Luzerne,Ground water,25,3,14.3,15.8,Private,15,Urban,7,0,7,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
263,2400043,PLEASANT VIEW MHP,Luzerne,Ground water,101,6,14.3,15.8,Private,50,Urban,17,0,17,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
264,2400046,COUNTRY ESTATES MHP,Luzerne,Ground water,25,3,14.3,15.8,Private,15,Urban,4,0,4,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
265,2400048,CONYNGHAM SUGARLOAF JOINT MA,Luzerne,Ground water,3230,20,14.3,15.8,Local government,882,Urban,147,0,147,0,1,1,0,1,0.3641982458827564,-0.3882227066965508,-0.6735841262204826,-0.3641982458827564
266,2400049,EVERGREEN ESTATES MHP,Luzerne,Ground water,80,6,14.3,15.8,Private,27,Urban,3,0,3,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
267,2400050,COUNTRY PINES MHP,Luzerne,Ground water,280,6,14.3,15.8,Private,90,Urban,1,0,1,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
268,2400051,VALLEY VIEW MHP,Luzerne,Ground water,480,3,14.3,15.8,Private,170,Urban,2,1,3,0,1,0,1,1,0.5739214342579573,0.3128393608304494,0.2643568130074016,0.4260785657420427
269,2400052,DALLAS MHP,Luzerne,Ground water,86,4,14.3,15.8,Private,40,Urban,12,0,12,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
270,2400053,AQUA PA HEX ACRES,Luzerne,Ground water,255,8,14.3,15.8,Private,102,Urban,4,0,4,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
271,2400054,FREELAND BORO MUNI WATER AUTH,Luzerne,Ground water,4610,18,14.3,15.8,Local government,2214,Urban,37,0,37,0,1,1,0,1,0.3641982458827564,-0.3882227066965508,-0.6735841262204826,-0.3641982458827564
272,2400055,MAPLE LANE ESTATES,Luzerne,Ground water,200,5,14.3,15.8,Private,65,Urban,18,0,18,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
273,2400060,SWEET VALLEY MHP,Luzerne,Ground water,60,4,14.3,15.8,Private,32,Urban,2,0,2,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
274,2400063,WHIPPERWILL MHP,Luzerne,Ground water,25,3,14.3,15.8,Private,15,Urban,45,0,45,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
275,2400066,AQUA PA WAPWALLOPEN,Luzerne,Ground water,239,6,14.3,15.8,Private,69,Urban,4,0,4,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
276,2400068,HYLAND MHP,Luzerne,Ground water,75,3,14.3,15.8,Private,30,Urban,8,1,9,0,1,0,1,1,0.5739214342579573,0.3128393608304494,0.2643568130074016,0.4260785657420427
277,2400073,SUEZ WATER PA BROWN MANOR,Luzerne,Ground water,91,3,14.3,15.8,Private,91,Urban,0,0,0,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
278,2400076,SUEZ WATER PA DALLAS,Luzerne,Ground water,5113,26,14.3,15.8,Private,985,Urban,1,0,1,0,1,0,0,1,0.3876626269826613,-0.3931781679213598,-0.6875888756403397,-0.3876626269826613
279,2400078,AQUA PA FOREST PARK,Luzerne,Ground water,420,8,14.3,15.8,Private,155,Urban,2,1,3,0,1,0,1,1,0.5739214342579573,0.3128393608304494,0.2643568130074016,0.4260785657420427
280,2400079,AQUA PA PENN LAKE,Luzerne,Ground water,150,3,14.3,15.8,Private,61,Urban,2,0,2,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
281,2400082,OVERBROOK WATER COMPANY,Luzerne,Ground water,475,8,14.3,15.8,Private,175,Urban,6,0,6,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
282,2400083,AQUA PA APPLEWOOD,Luzerne,Ground water,82,3,14.3,15.8,Private,32,Urban,2,0,2,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
283,2400085,AQUA PA BARRETT,Luzerne,Ground water,107,3,14.3,15.8,Private,41,Urban,2,0,2,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
284,2400086,INDIAN SPRINGS WATER CO,Luzerne,Ground water,137,3,14.3,15.8,Private,55,Urban,39,0,39,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
285,2400088,BEAVER BROOK ASSOC,Luzerne,Ground water purchased,200,3,14.3,15.8,Private,55,Urban,28,0,28,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
286,2400089,AQUA PA GARBUSH,Luzerne,Ground water,200,4,14.3,15.8,Private,81,Urban,2,0,2,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
287,2400090,SCI DALLAS,Luzerne,Surface water purchased,2900,7,14.3,15.8,State government,1,Urban,33,0,33,0,1,1,1,0,1.4993133809062558,-0.4684895909367496,-0.9940401564264273,-1.4993133809062558
288,2400091,SUEZ WATER PA SHAVERTOWN,Luzerne,Ground water,3035,6,14.3,15.8,Private,361,Urban,0,0,0,0,1,0,0,1,0.3876626269826613,-0.3931781679213598,-0.6875888756403397,-0.3876626269826613
289,2400095,AQUA PA OAKHILL,Luzerne,Ground water,486,8,14.3,15.8,Private,156,Urban,3,0,3,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
290,2400096,TOWN & COUNTRY WATER ASSOC,Luzerne,Ground water,79,4,14.3,15.8,Private,39,Urban,23,0,23,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
291,2400101,AQUA PA RHODES TERRACE,Luzerne,Ground water,68,3,14.3,15.8,Private,27,Urban,2,0,2,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
292,2400102,AQUA PA WARDEN PLACE,Luzerne,Ground water,175,6,14.3,15.8,Private,70,Urban,2,0,2,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
293,2400103,SUEZ WATER PA HARVEYS LAKE,Luzerne,Ground water,200,6,14.3,15.8,Private,100,Urban,0,0,0,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
294,2400104,AQUA PA MIDWAY,Luzerne,Ground water,2500,11,14.3,15.8,Private,616,Urban,8,1,9,0,1,0,0,1,0.3876626269826613,0.621049515003941,0.4653706600764077,0.6123373730173387
295,2400108,AQUA PA WHITE HAVEN,Luzerne,Ground water,1200,11,14.3,15.8,Local government,453,Urban,4,0,4,0,1,1,0,1,0.3641982458827564,-0.3882227066965508,-0.6735841262204826,-0.3641982458827564
296,2400109,WHITE HAVEN CENTER,Luzerne,Ground water,659,8,14.3,15.8,State government,22,Urban,15,0,15,0,1,1,1,1,0.5391832100457092,-0.4172517669479518,-0.762442170126944,-0.5391832100457092
297,2400110,COUNTRY CLUB APTS,Luzerne,Ground water,240,4,14.3,15.8,Private,120,Urban,3,0,3,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
298,2400111,AQUA PA LAUREL LAKES VILLAGE,Luzerne,Ground water,475,9,14.3,15.8,Private,190,Urban,4,0,4,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
299,2400113,ORCHARD WEST WATER ASSOC,Luzerne,Ground water,90,4,14.3,15.8,Private,45,Urban,24,0,24,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
300,2400114,AQUA PA BEECH MOUNTAIN,Luzerne,Ground water,2325,6,14.3,15.8,Private,930,Urban,3,0,3,0,1,0,0,1,0.3876626269826613,-0.3931781679213598,-0.6875888756403397,-0.3876626269826613
301,2400115,EEI MEADOWS COMPLEX,Luzerne,Ground water,628,5,14.3,15.8,Private,5,Urban,35,0,35,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
302,2400116,FRITZINGERTOWN SR LIV COMM #1,Luzerne,Ground water,66,4,14.3,15.8,Private,1,Urban,3,0,3,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
303,2400117,THE GARDENS AT BUTLER,Luzerne,Ground water,100,3,14.3,15.8,Private,2,Urban,32,0,32,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
304,2400126,VALLEY GORGE MH PARK LLC,Luzerne,Ground water,60,5,14.3,15.8,Private,38,Urban,3,0,3,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
305,2400128,PAW SUTTON HILLS,Luzerne,Ground water,185,3,14.3,15.8,Private,78,Urban,0,0,0,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
306,2400136,SANDY RUN ASSOC,Luzerne,Ground water,47,3,14.3,15.8,Private,21,Urban,4,0,4,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
307,2400139,FRITZINGERTOWN SR LIV COMM #2,Luzerne,Ground water,118,4,14.3,15.8,Private,1,Urban,0,0,0,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
308,2400140,AQUA PA SAND SPRINGS,Luzerne,Ground water,840,5,14.3,15.8,Private,283,Urban,2,0,2,0,1,0,0,1,0.3876626269826613,-0.3931781679213598,-0.6875888756403397,-0.3876626269826613
309,2400144,AQUA PA ST JOHNS ESTATES,Luzerne,Ground water,95,3,14.3,15.8,Private,38,Urban,2,0,2,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
310,2400145,SISTERS OF MERCY,Luzerne,Ground water,140,4,14.3,15.8,Private,1,Urban,1,0,1,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
311,2400146,PROVIDENCE PLACE OF HAZLETON,Luzerne,Ground water,140,3,14.3,15.8,Private,1,Urban,74,1,75,0,1,0,1,1,0.5739214342579573,0.3128393608304494,0.2643568130074016,0.4260785657420427
312,2400147,AQUA PA GREENBRIAR,Luzerne,Ground water,120,3,14.3,15.8,Private,57,Urban,2,0,2,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
313,2400149,AQUA PA YALICK FARMS,Luzerne,Ground water,178,4,14.3,15.8,Public/Private,281,Urban,2,0,2,0,1,0,0,1,0.3876626269826613,-0.3931781679213598,-0.6875888756403397,-0.3876626269826613
314,2401021,CAN DO CORPORATE CENTER,Luzerne,Ground water,930,3,14.3,15.8,Private,8,Urban,1,0,1,0,1,0,1,1,0.5739214342579573,-0.4213899245259259,-0.7767084723126398,-0.5739214342579573
315,2408001,HCA ROAN FILTER PLANT,Luzerne,Surface water,45000,32,14.3,15.8,Local government,15152,Urban,3,0,3,0,1,1,0,0,1.012730539788715,-0.45283513894026434,-0.9062573141984062,-1.012730539788715
316,2408007,HCA DELANO PARK PLACE,Luzerne,Ground water,1017,8,14.3,15.8,Local government,338,Urban,5,0,5,0,1,1,0,1,0.3641982458827564,-0.3882227066965508,-0.6735841262204826,-0.3641982458827564
317,2408011,HCA TOMHICKEN,Luzerne,Ground water,125,4,14.3,15.8,Local government,40,Urban,0,0,0,0,1,1,1,1,0.5391832100457092,-0.4172517669479518,-0.762442170126944,-0.5391832100457092
318,2408012,HCA DERRINGER FERN GLEN,Luzerne,Ground water,275,4,14.3,15.8,Local government,90,Urban,7,0,7,0,1,1,1,1,0.5391832100457092,-0.4172517669479518,-0.762442170126944,-0.5391832100457092
319,2409010,PAW NESBITT,Luzerne,Surface water,52640,6,14.3,15.8,Private,23311,Urban,0,0,0,0,1,0,0,0,1.077978232784921,-0.4556358363812567,-0.9203634281323088,-1.077978232784921
320,2450002,BROOKMONT HEALTH CARE CENTER,Monroe,Ground water,229,3,31.5,12.5,Private,1,Urban,2,0,2,0,1,0,1,1,0.73879772033702,-0.43673742197145277,-0.8344737058271812,-0.73879772033702
321,2450004,SMITHFIELD COURT,Monroe,Ground water,50,3,31.5,12.5,Private,24,Urban,31,2,33,0,1,0,1,1,0.73879772033702,0.7455548616924024,0.5385656911021884,1.26120227966298
322,2450005,BARTON COURT,Monroe,Ground water,118,6,31.5,12.5,Private,58,Urban,1,0,1,0,1,0,1,1,0.73879772033702,-0.43673742197145277,-0.8344737058271812,-0.73879772033702
323,2450006,MAPLE ROCK TRAILER COURT,Monroe,Ground water,50,3,31.5,12.5,Private,45,Urban,31,1,32,0,1,0,1,1,0.73879772033702,0.1544087198604748,0.14092766858590688,0.26120227966298004
324,2450008,BIRCHWOOD TRAILER PARK,Monroe,Ground water,389,7,31.5,12.5,Private,36,Urban,16,1,17,0,1,0,1,1,0.73879772033702,0.1544087198604748,0.14092766858590688,0.26120227966298004
325,2450009,FAWN VALLEY SOUTH & NORTH,Monroe,Ground water,100,6,31.5,12.5,Private,24,Urban,20,3,23,0,1,0,1,1,0.73879772033702,1.3367010035243299,0.8301330663994841,2.26120227966298
326,2450015,LAKE OF THE PINES,Monroe,Ground water,1200,10,31.5,12.5,Private,420,Urban,26,2,28,0,1,0,0,1,0.49903043862606844,1.2390061649038233,0.7849534641565814,1.5009695613739316
327,2450018,DEER RUN MOBILE HOME PARK,Monroe,Ground water,54,3,31.5,12.5,Private,18,Urban,7,4,11,0,1,0,1,1,0.73879772033702,1.9278471453562573,1.0694466343752267,3.26120227966298
328,2450020,BUCK HILL FALLS WATER CO,Monroe,Surface water,876,9,31.5,12.5,Private,350,Urban,25,0,25,0,1,0,0,0,1.3876600757804634,-0.46575463762180946,-0.9769037944137005,-1.3876600757804634
329,2450022,DELAWARE WATER GAP BORO,Monroe,Ground water,850,8,31.5,12.5,Local government,428,Urban,56,0,56,0,1,1,0,1,0.46882520454530546,-0.40749542082980084,-0.7305804249838692,-0.46882520454530546
330,2450023,E STROUDSBURG BORO WATER DEPT,Monroe,Surface water,13000,16,31.5,12.5,Local government,2953,Urban,4,5,9,0,1,1,0,0,1.3036680100281666,1.3139687897435326,0.8210673654762636,3.696331989971833
331,2450025,TWIN FALLS MHP,Monroe,Ground water,34,3,31.5,12.5,Private,21,Urban,31,0,31,0,1,0,1,1,0.73879772033702,-0.43673742197145277,-0.8344737058271812,-0.73879772033702
332,2450027,GILBERT MOBILE HOME PARK,Monroe,Ground water,150,6,31.5,12.5,Private,47,Urban,8,0,8,0,1,0,1,1,0.73879772033702,-0.43673742197145277,-0.8344737058271812,-0.73879772033702
333,2450028,POCONO MOBILE HOME ESTATES,Monroe,Ground water,129,6,31.5,12.5,Private,96,Urban,5,1,6,0,1,0,1,1,0.73879772033702,0.1544087198604748,0.14092766858590688,0.26120227966298004
334,2450033,BLUE MTN VILLAGE ON CHICOLA LK,Monroe,Ground water,160,3,31.5,12.5,Private,54,Urban,0,0,0,0,1,0,1,1,0.73879772033702,-0.43673742197145277,-0.8344737058271812,-0.73879772033702
335,2450034,BRODHEAD CREEK REG WATER AUTH,Monroe,Surface water,30000,18,31.5,12.5,Local government,5400,Urban,65,1,66,0,1,1,0,0,1.3036680100281666,-0.10794763259984597,-0.11677367746470048,-0.30366801002816657
336,2450038,WHITE ROCK MOBILE HOME PARK,Monroe,Ground water,50,3,31.5,12.5,Private,22,Urban,91,1,92,0,1,0,1,1,0.73879772033702,0.1544087198604748,0.14092766858590688,0.26120227966298004
337,2450039,AQUA PA MOUNTAINHOME SYSTEM,Monroe,Ground water,1450,7,31.5,12.5,Private,529,Urban,5,0,5,0,1,0,0,1,0.49903043862606844,-0.41193492915764895,-0.7447894272082914,-0.49903043862606844
338,2450040,SKYTOP LODGE INC,Monroe,Ground water,300,12,31.5,12.5,Private,78,Urban,94,1,95,0,1,0,1,1,0.73879772033702,0.1544087198604748,0.14092766858590688,0.26120227966298004
339,2450044,AQUA PA HAMILTON WATER CO,Monroe,Ground water,1500,6,31.5,12.5,Private,443,Urban,5,0,5,0,1,0,0,1,0.49903043862606844,-0.41193492915764895,-0.7447894272082914,-0.49903043862606844
340,2450045,PAWC MOUNTAIN TOP ESTATES,Monroe,Ground water,183,4,31.5,12.5,Private,81,Urban,0,0,0,0,1,0,1,1,0.73879772033702,-0.43673742197145277,-0.8344737058271812,-0.73879772033702
341,2450049,MANWALAMINK WATER COMPANY,Monroe,Ground water,3200,9,31.5,12.5,Private,604,Urban,9,0,9,0,1,0,0,1,0.49903043862606844,-0.41193492915764895,-0.7447894272082914,-0.49903043862606844
342,2450053,TOBYHANNA ARMY DEPOT,Monroe,Ground water,3800,19,31.5,12.5,Federal government,194,Urban,18,1,19,0,1,1,1,1,0.69407989081433,0.19091354325730692,0.17096674711597712,0.30592010918567003
343,2450054,SUN VALLEY WATER CO,Monroe,Ground water,120,3,31.5,12.5,Private,60,Urban,753,0,753,0,1,0,1,1,0.73879772033702,-0.43673742197145277,-0.8344737058271812,-0.73879772033702
344,2450056,VILLAGE AT CAMELBACK,Monroe,Ground water,309,10,31.5,12.5,Private,104,Urban,28,1,29,0,1,0,1,1,0.73879772033702,0.1544087198604748,0.14092766858590688,0.26120227966298004
345,2450063,PAWC POCONO DISTRICT,Monroe,Ground water,17860,57,31.5,12.5,Private,7949,Urban,0,0,0,0,1,0,0,1,0.49903043862606844,-0.41193492915764895,-0.7447894272082914,-0.49903043862606844
346,2450064,POCONO MANOR INN,Monroe,Ground water,300,12,31.5,12.5,Private,45,Urban,40,0,40,0,1,0,1,1,0.73879772033702,-0.43673742197145277,-0.8344737058271812,-0.73879772033702
347,2450065,PENN ESTATES UTILITIES INCORP,Monroe,Ground water,4300,22,31.5,12.5,Public/Private,1725,Urban,14,2,16,0,1,0,0,1,0.49903043862606844,1.2390061649038233,0.7849534641565814,1.5009695613739316
348,2450068,MUSHROOM FARM,Monroe,Ground water,172,3,31.5,12.5,Private,70,Urban,4,2,6,0,1,0,1,1,0.73879772033702,0.7455548616924024,0.5385656911021884,1.26120227966298
349,2450070,PLEASANT VIEW LAKES POA,Monroe,Ground water,389,5,31.5,12.5,Private,120,Urban,35,0,35,0,1,0,1,1,0.73879772033702,-0.43673742197145277,-0.8344737058271812,-0.73879772033702
350,2450076,ESTATES AT HAMILTON HILLS,Monroe,Ground water,84,5,31.5,12.5,Private,30,Urban,28,10,38,0,1,0,1,1,0.73879772033702,5.474723996347823,2.065396196416934,9.26120227966298
351,2450079,GETZ PERSONAL CARE HOME,Monroe,Ground water,95,4,31.5,12.5,Private,3,Urban,1,0,1,0,1,0,1,1,0.73879772033702,-0.43673742197145277,-0.8344737058271812,-0.73879772033702
352,2450080,TRI VALLEY ELDO LAKE DIVISION,Monroe,Ground water,310,4,31.5,12.5,Private,128,Urban,9,6,15,0,1,0,1,1,0.73879772033702,3.1101394290201125,1.4611978763811533,5.26120227966298
353,2450083,MOUNTAIN VIEW VILLAGE,Monroe,Ground water,100,3,31.5,12.5,Private,38,Urban,36,1,37,0,1,0,1,1,0.73879772033702,0.1544087198604748,0.14092766858590688,0.26120227966298004
354,2450084,LYNWOOD ACRES MOBILE HOME PARK,Monroe,Ground water,77,5,31.5,12.5,Private,38,Urban,6,2,8,0,1,0,1,1,0.73879772033702,0.7455548616924024,0.5385656911021884,1.26120227966298
355,2450086,AQUA PENNSYLVANIA PINECREST,Monroe,Ground water,500,3,31.5,12.5,Private,258,Urban,1,0,1,0,1,0,0,1,0.49903043862606844,-0.41193492915764895,-0.7447894272082914,-0.49903043862606844
356,2450087,GREEN MOUNTAIN ESTATES,Monroe,Ground water,108,5,31.5,12.5,Private,38,Urban,14,9,23,0,1,0,1,1,0.73879772033702,4.883577854515895,1.9292577369049688,8.26120227966298
357,2450088,GLUCO LODGE,Monroe,Ground water,65,3,31.5,12.5,Private,2,Urban,21,3,24,0,1,0,1,1,0.73879772033702,1.3367010035243299,0.8301330663994841,2.26120227966298
358,2450089,EDGEWOOD AT COUNTRYSIDE APTS,Monroe,Ground water,80,4,31.5,12.5,Private,33,Urban,3,3,6,0,1,0,1,1,0.73879772033702,1.3367010035243299,0.8301330663994841,2.26120227966298
359,2450092,FOX GLEN GARDENS,Monroe,Ground water,95,3,31.5,12.5,Private,28,Urban,45,5,50,0,1,0,1,1,0.73879772033702,2.518993287188185,1.2764931292454598,4.26120227966298
360,2450093,AQUA PA ROBIN HOOD LAKES,Monroe,Ground water,492,12,31.5,12.5,Private,243,Urban,10,0,10,0,1,0,0,1,0.49903043862606844,-0.41193492915764895,-0.7447894272082914,-0.49903043862606844
361,2450096,WESTON SNR LIVING AT HILLCREST,Monroe,Ground water,72,4,31.5,12.5,Private,1,Urban,84,6,90,0,1,0,1,1,0.73879772033702,3.1101394290201125,1.4611978763811533,5.26120227966298
362,2450097,POCONO PLATEAU PARK WELL 1,Monroe,Ground water,60,4,31.5,12.5,Private,39,Urban,48,1,49,0,1,0,1,1,0.73879772033702,0.1544087198604748,0.14092766858590688,0.26120227966298004
363,2450098,TOWN HOMES AT MAPLE LANE,Monroe,Ground water,60,3,31.5,12.5,Private,21,Urban,32,1,33,0,1,0,1,1,0.73879772033702,0.1544087198604748,0.14092766858590688,0.26120227966298004
364,2450099,MANWALAMINK WATER CO   NS 1&2,Monroe,Ground water,600,3,31.5,12.5,Private,165,Urban,2,0,2,0,1,0,1,1,0.73879772033702,-0.43673742197145277,-0.8344737058271812,-0.73879772033702
365,2450104,TIMBER MOUNTAIN ESTATES,Monroe,Ground water,60,3,31.5,12.5,Private,20,Urban,34,0,34,0,1,0,1,1,0.73879772033702,-0.43673742197145277,-0.8344737058271812,-0.73879772033702
366,2450105,MONROE COUNTY CORRECTIONAL FAC,Monroe,Ground water,740,4,31.5,12.5,Public/Private,4,Urban,1,1,2,0,1,0,1,1,0.73879772033702,0.1544087198604748,0.14092766858590688,0.26120227966298004
367,2450106,POCO APARTMENTS (LOWER),Monroe,Ground water,48,3,31.5,12.5,Private,24,Urban,7,3,10,0,1,0,1,1,0.73879772033702,1.3367010035243299,0.8301330663994841,2.26120227966298
368,2450107,POCO APARTMENTS (UPPER),Monroe,Ground water,36,4,31.5,12.5,Private,18,Urban,10,0,10,0,1,0,1,1,0.73879772033702,-0.43673742197145277,-0.8344737058271812,-0.73879772033702
369,2450111,MRS BUSHS PERSONAL CARE HOME,Monroe,Ground water,70,3,31.5,12.5,Private,1,Urban,28,0,28,0,1,0,1,1,0.73879772033702,-0.43673742197145277,-0.8344737058271812,-0.73879772033702
370,2450113,MANWALAMINK WATER CO  NS 3,Monroe,Ground water,1100,3,31.5,12.5,Private,370,Urban,7,0,7,0,1,0,0,1,0.49903043862606844,-0.41193492915764895,-0.7447894272082914,-0.49903043862606844
371,2450115,MOUNTAIN MANOR COMMUNITY,Monroe,Ground water,187,6,31.5,12.5,Private,69,Urban,36,0,36,0,1,0,1,1,0.73879772033702,-0.43673742197145277,-0.8344737058271812,-0.73879772033702
372,2450117,VICTORIA VILLAGE TOWNHOUSE,Monroe,Ground water,99,4,31.5,12.5,Private,24,Urban,25,10,35,0,1,0,1,1,0.73879772033702,5.474723996347823,2.065396196416934,9.26120227966298
373,2450119,PAWC MID MONROE,Monroe,Ground water,1580,14,31.5,12.5,Private,632,Urban,0,1,1,0,1,0,0,1,0.49903043862606844,0.41353561787308724,0.33480223861965414,0.5009695613739316
374,2450122,POCONO/JACKSON WATER AUTHORITY,Monroe,Ground water,2100,5,31.5,12.5,Local government,150,Urban,5,0,5,0,1,1,1,1,0.69407989081433,-0.4331498560579602,-0.8201962038742515,-0.69407989081433
375,2450123,OAK RUN VILLAGE,Monroe,Ground water,70,3,31.5,12.5,Private,38,Urban,31,1,32,0,1,0,1,1,0.73879772033702,0.1544087198604748,0.14092766858590688,0.26120227966298004
376,2450124,NORTHRIDGE AT CAMELBACK,Monroe,Ground water,330,6,31.5,12.5,Private,276,Urban,66,0,66,0,1,0,0,1,0.49903043862606844,-0.41193492915764895,-0.7447894272082914,-0.49903043862606844
377,2450129,ROCKY RIDGE MOBILE HOME PARK,Monroe,Ground water,171,4,31.5,12.5,Private,89,Urban,57,0,57,0,1,0,1,1,0.73879772033702,-0.43673742197145277,-0.8344737058271812,-0.73879772033702
378,2450133,BLUE MTN LAKE UTILITY ASSOC,Monroe,Ground water,1753,9,31.5,12.5,Private,723,Urban,0,0,0,0,1,0,0,1,0.49903043862606844,-0.41193492915764895,-0.7447894272082914,-0.49903043862606844
379,2450136,SULLIVAN TRAIL VILLAGE,Monroe,Ground water,45,4,31.5,12.5,Private,24,Urban,33,8,41,0,1,0,1,1,0.73879772033702,4.2924317126839675,1.7844940722578295,7.26120227966298
380,2450138,ESTATES AT STONE ROW,Monroe,Ground water,60,6,31.5,12.5,Private,24,Urban,43,1,44,0,1,0,1,1,0.73879772033702,0.1544087198604748,0.14092766858590688,0.26120227966298004
381,2450141,AQUA PA WILD PINES WATER SYS,Monroe,Ground water,440,3,31.5,12.5,Private,175,Urban,2,0,2,0,1,0,1,1,0.73879772033702,-0.43673742197145277,-0.8344737058271812,-0.73879772033702
382,2450142,OAKS SENIOR COMMUNITY,Monroe,Ground water,84,4,31.5,12.5,Private,78,Urban,28,0,28,0,1,0,1,1,0.73879772033702,-0.43673742197145277,-0.8344737058271812,-0.73879772033702
383,2450677,MT AIRY CASINO & RESORT,Monroe,Ground water,7000,10,31.5,12.5,Private,3,Urban,31,0,31,0,1,0,1,1,0.73879772033702,-0.43673742197145277,-0.8344737058271812,-0.73879772033702
384,2520005,GRAMPAS WOODS ESTATES,Pike,Ground water,45,6,18.2,9.9,Private,28,Rural,18,2,20,1,0,0,1,1,0.9402483537412548,0.506452090198635,0.39644818765775963,1.059751646258745
385,2520031,LAUREL WOODS MOBILE HOME PARK,Pike,Ground water,70,3,18.2,9.9,Private,26,Rural,161,5,166,1,0,0,1,1,0.9402483537412548,1.940142970472054,1.0747705426094223,4.0597516462587455
386,2520033,HEMLOCK FARMS (MAIN),Pike,Ground water,8321,17,18.2,9.9,Private,3248,Rural,11,0,11,1,0,0,0,1,0.6351028643820054,-0.42781367861984426,-0.7998787303202959,-0.6351028643820054
387,2520034,PAWC WILD ACRES,Pike,Ground water,2943,11,18.2,9.9,Private,1204,Rural,0,0,0,1,0,0,0,1,0.6351028643820054,-0.42781367861984426,-0.7998787303202959,-0.6351028643820054
388,2520035,PAWC MARCEL LAKES,Pike,Ground water,845,10,18.2,9.9,Private,354,Rural,0,0,0,1,0,0,0,1,0.6351028643820054,-0.42781367861984426,-0.7998787303202959,-0.6351028643820054
389,2520036,THE ESCAPE,Pike,Ground water,1100,18,18.2,9.9,Private,371,Rural,29,0,29,1,0,0,0,1,0.6351028643820054,-0.42781367861984426,-0.7998787303202959,-0.6351028643820054
