,PWS_ID,PWS_Name,County_Name,Primary_Source,Population,Number_of_Facilities,Percent_Minority,Percent_Below_Poverty_Line,Owner_Type,Service_Connections_Count,Urban_Rural,Violations_Not_HealthBased,Violations_Yes_HealthBased,All_Violations,Rural,Urban,Public,ConnectionsLess200,GroundwaterOrCombined,Predictions,Std_Pearson_Residuals,Std_Deviance_Residuals,Residuals
332,2450027,GILBERT MOBILE HOME PARK,Monroe,Ground water,150,6,31.5,12.5,Private,47,Urban,8,0,8,0,1,0,1,1,21.81743348085156,-0.44696193369223824,-0.6037938936618792,-13.817433480851559
333,2450028,POCONO MOBILE HOME ESTATES,Monroe,Ground water,129,6,31.5,12.5,Private,96,Urban,5,1,6,0,1,0,1,1,21.81743348085156,-0.5116572961575826,-0.745079621930687,-15.817433480851559
334,2450033,BLUE MTN VILLAGE ON CHICOLA LK,Monroe,Ground water,160,3,31.5,12.5,Private,54,Urban,0,0,0,0,1,0,1,1,21.81743348085156,-0.7057433835536158,-1.962936176031626,-21.81743348085156
335,2450034,BRODHEAD CREEK REG WATER AUTH,Monroe,Surface water,30000,18,31.5,12.5,Local government,5400,Urban,65,1,66,0,1,1,0,0,11.789147803562884,3.214209681133458,1.6885011713561213,54.210852196437116
336,2450038,WHITE ROCK MOBILE HOME PARK,Monroe,Ground water,50,3,31.5,12.5,Private,22,Urban,91,1,92,0,1,0,1,1,21.81743348085156,2.270243289852225,1.3354899673788883,70.18256651914844
337,2450039,AQUA PA MOUNTAINHOME SYSTEM,Monroe,Ground water,1450,7,31.5,12.5,Private,529,Urban,5,0,5,0,1,0,0,1,14.554810673279576,-0.4606835593351763,-0.6315304015466238,-9.554810673279576
338,2450040,SKYTOP LODGE INC,Monroe,Ground water,300,12,31.5,12.5,Private,78,Urban,94,1,95,0,1,0,1,1,21.81743348085156,2.3672863335502417,1.3745812214920834,73.18256651914844
339,2450044,AQUA PA HAMILTON WATER CO,Monroe,Ground water,1500,6,31.5,12.5,Private,443,Urban,5,0,5,0,1,0,0,1,14.554810673279576,-0.4606835593351763,-0.6315304015466238,-9.554810673279576
340,2450045,PAWC MOUNTAIN TOP ESTATES,Monroe,Ground water,183,4,31.5,12.5,Private,81,Urban,0,0,0,0,1,0,1,1,21.81743348085156,-0.7057433835536158,-1.962936176031626,-21.81743348085156
341,2450049,MANWALAMINK WATER COMPANY,Monroe,Ground water,3200,9,31.5,12.5,Private,604,Urban,9,0,9,0,1,0,0,1,14.554810673279576,-0.2678242447603739,-0.31134929985980103,-5.554810673279576
342,2450053,TOBYHANNA ARMY DEPOT,Monroe,Ground water,3800,19,31.5,12.5,Federal government,194,Urban,18,1,19,0,1,1,1,1,20.78367113529388,-0.06053309871226399,-0.06233400742955741,-1.7836711352938792
343,2450054,SUN VALLEY WATER CO,Monroe,Ground water,120,3,31.5,12.5,Private,60,Urban,753,0,753,0,1,0,1,1,21.81743348085156,23.652060584648538,5.492985063669831,731.1825665191484
344,2450056,VILLAGE AT CAMELBACK,Monroe,Ground water,309,10,31.5,12.5,Private,104,Urban,28,1,29,0,1,0,1,1,21.81743348085156,0.2323393721938776,0.21104933989301508,7.182566519148441
345,2450063,PAWC POCONO DISTRICT,Monroe,Ground water,17860,57,31.5,12.5,Private,7949,Urban,0,0,0,0,1,0,0,1,14.554810673279576,-0.7017577025536793,-1.8579603499629858,-14.554810673279576
346,2450064,POCONO MANOR INN,Monroe,Ground water,300,12,31.5,12.5,Private,45,Urban,40,0,40,0,1,0,1,1,21.81743348085156,0.5881638657532716,0.47667108193543073,18.18256651914844
347,2450065,PENN ESTATES UTILITIES INCORP,Monroe,Ground water,4300,22,31.5,12.5,Public/Private,1725,Urban,14,2,16,0,1,0,0,1,14.554810673279576,0.06967955574553028,0.0675332955438349,1.445189326720424
348,2450068,MUSHROOM FARM,Monroe,Ground water,172,3,31.5,12.5,Private,70,Urban,4,2,6,0,1,0,1,1,21.81743348085156,-0.5116572961575826,-0.745079621930687,-15.817433480851559
349,2450070,PLEASANT VIEW LAKES POA,Monroe,Ground water,389,5,31.5,12.5,Private,120,Urban,35,0,35,0,1,0,1,1,21.81743348085156,0.4264254595899107,0.3626052245228798,13.182566519148441
350,2450076,ESTATES AT HAMILTON HILLS,Monroe,Ground water,84,5,31.5,12.5,Private,30,Urban,28,10,38,0,1,0,1,1,21.81743348085156,0.5234685032879273,0.43219289902615565,16.18256651914844
351,2450079,GETZ PERSONAL CARE HOME,Monroe,Ground water,95,4,31.5,12.5,Private,3,Urban,1,0,1,0,1,0,1,1,21.81743348085156,-0.6733957023209436,-1.403051365120799,-20.81743348085156
352,2450080,TRI VALLEY ELDO LAKE DIVISION,Monroe,Ground water,310,4,31.5,12.5,Private,128,Urban,9,6,15,0,1,0,1,1,21.81743348085156,-0.22052816506353298,-0.24848225769493018,-6.817433480851559
353,2450083,MOUNTAIN VIEW VILLAGE,Monroe,Ground water,100,3,31.5,12.5,Private,38,Urban,36,1,37,0,1,0,1,1,21.81743348085156,0.4911208220552551,0.40939730756038034,15.182566519148441
354,2450084,LYNWOOD ACRES MOBILE HOME PARK,Monroe,Ground water,77,5,31.5,12.5,Private,38,Urban,6,2,8,0,1,0,1,1,21.81743348085156,-0.44696193369223824,-0.6037938936618792,-13.817433480851559
355,2450086,AQUA PENNSYLVANIA PINECREST,Monroe,Ground water,500,3,31.5,12.5,Private,258,Urban,1,0,1,0,1,0,0,1,14.554810673279576,-0.6535428739099787,-1.2609938011750907,-13.554810673279576
356,2450087,GREEN MOUNTAIN ESTATES,Monroe,Ground water,108,5,31.5,12.5,Private,38,Urban,14,9,23,0,1,0,1,1,21.81743348085156,0.0382532847978445,0.03759062191777133,1.1825665191484411
357,2450088,GLUCO LODGE,Monroe,Ground water,65,3,31.5,12.5,Private,2,Urban,21,3,24,0,1,0,1,1,21.81743348085156,0.07060096603051669,0.06839926774448106,2.182566519148441
358,2450089,EDGEWOOD AT COUNTRYSIDE APTS,Monroe,Ground water,80,4,31.5,12.5,Private,33,Urban,3,3,6,0,1,0,1,1,21.81743348085156,-0.5116572961575826,-0.745079621930687,-15.817433480851559
359,2450092,FOX GLEN GARDENS,Monroe,Ground water,95,3,31.5,12.5,Private,28,Urban,45,5,50,0,1,0,1,1,21.81743348085156,0.9116406780799935,0.6803698670025041,28.18256651914844
360,2450093,AQUA PA ROBIN HOOD LAKES,Monroe,Ground water,492,12,31.5,12.5,Private,243,Urban,10,0,10,0,1,0,0,1,14.554810673279576,-0.2196094161166733,-0.24730653801455685,-4.554810673279576
361,2450096,WESTON SNR LIVING AT HILLCREST,Monroe,Ground water,72,4,31.5,12.5,Private,1,Urban,84,6,90,0,1,0,1,1,21.81743348085156,2.2055479273868808,1.3090078448479696,68.18256651914844
362,2450097,POCONO PLATEAU PARK WELL 1,Monroe,Ground water,60,4,31.5,12.5,Private,39,Urban,48,1,49,0,1,0,1,1,21.81743348085156,0.8792929968473213,0.6612150284156056,27.18256651914844
363,2450098,TOWN HOMES AT MAPLE LANE,Monroe,Ground water,60,3,31.5,12.5,Private,21,Urban,32,1,33,0,1,0,1,1,21.81743348085156,0.36173009712456633,0.3140782882971464,11.182566519148441
364,2450099,MANWALAMINK WATER CO   NS 1&2,Monroe,Ground water,600,3,31.5,12.5,Private,165,Urban,2,0,2,0,1,0,1,1,21.81743348085156,-0.6410480210882714,-1.1884342358792146,-19.81743348085156
365,2450104,TIMBER MOUNTAIN ESTATES,Monroe,Ground water,60,3,31.5,12.5,Private,20,Urban,34,0,34,0,1,0,1,1,21.81743348085156,0.3940777783572385,0.3385694340658516,12.182566519148441
366,2450105,MONROE COUNTY CORRECTIONAL FAC,Monroe,Ground water,740,4,31.5,12.5,Public/Private,4,Urban,1,1,2,0,1,0,1,1,21.81743348085156,-0.6410480210882714,-1.1884342358792146,-19.81743348085156
367,2450106,POCO APARTMENTS (LOWER),Monroe,Ground water,48,3,31.5,12.5,Private,24,Urban,7,3,10,0,1,0,1,1,21.81743348085156,-0.3822665712268939,-0.485512375894117,-11.817433480851559
368,2450107,POCO APARTMENTS (UPPER),Monroe,Ground water,36,4,31.5,12.5,Private,18,Urban,10,0,10,0,1,0,1,1,21.81743348085156,-0.3822665712268939,-0.485512375894117,-11.817433480851559
369,2450111,MRS BUSHS PERSONAL CARE HOME,Monroe,Ground water,70,3,31.5,12.5,Private,1,Urban,28,0,28,0,1,0,1,1,21.81743348085156,0.19999169096120542,0.18387729605556652,6.182566519148441
370,2450113,MANWALAMINK WATER CO  NS 3,Monroe,Ground water,1100,3,31.5,12.5,Private,370,Urban,7,0,7,0,1,0,0,1,14.554810673279576,-0.3642539020477751,-0.45556758600428576,-7.554810673279576
371,2450115,MOUNTAIN MANOR COMMUNITY,Monroe,Ground water,187,6,31.5,12.5,Private,69,Urban,36,0,36,0,1,0,1,1,21.81743348085156,0.4587731408225829,0.38620771686284966,14.182566519148441
372,2450117,VICTORIA VILLAGE TOWNHOUSE,Monroe,Ground water,99,4,31.5,12.5,Private,24,Urban,25,10,35,0,1,0,1,1,21.81743348085156,0.4264254595899107,0.3626052245228798,13.182566519148441
373,2450119,PAWC MID MONROE,Monroe,Ground water,1580,14,31.5,12.5,Private,632,Urban,0,1,1,0,1,0,0,1,14.554810673279576,-0.6535428739099787,-1.2609938011750907,-13.554810673279576
374,2450122,POCONO/JACKSON WATER AUTHORITY,Monroe,Ground water,2100,5,31.5,12.5,Local government,150,Urban,5,0,5,0,1,1,1,1,20.78367113529388,-0.5356562114894784,-0.8060294671239884,-15.78367113529388
375,2450123,OAK RUN VILLAGE,Monroe,Ground water,70,3,31.5,12.5,Private,38,Urban,31,1,32,0,1,0,1,1,21.81743348085156,0.32938241589189415,0.28910787833803736,10.182566519148441
376,2450124,NORTHRIDGE AT CAMELBACK,Monroe,Ground water,330,6,31.5,12.5,Private,276,Urban,66,0,66,0,1,0,0,1,14.554810673279576,2.48042098793056,1.4192235371909834,51.445189326720424
377,2450129,ROCKY RIDGE MOBILE HOME PARK,Monroe,Ground water,171,4,31.5,12.5,Private,89,Urban,57,0,57,0,1,0,1,1,21.81743348085156,1.1380744467086987,0.8082557515335278,35.18256651914844
378,2450133,BLUE MTN LAKE UTILITY ASSOC,Monroe,Ground water,1753,9,31.5,12.5,Private,723,Urban,0,0,0,0,1,0,0,1,14.554810673279576,-0.7017577025536793,-1.8579603499629858,-14.554810673279576
379,2450136,SULLIVAN TRAIL VILLAGE,Monroe,Ground water,45,4,31.5,12.5,Private,24,Urban,33,8,41,0,1,0,1,1,21.81743348085156,0.6205115469859438,0.49838523619361985,19.18256651914844
380,2450138,ESTATES AT STONE ROW,Monroe,Ground water,60,6,31.5,12.5,Private,24,Urban,43,1,44,0,1,0,1,1,21.81743348085156,0.7175545906839603,0.561596118824443,22.18256651914844
381,2450141,AQUA PA WILD PINES WATER SYS,Monroe,Ground water,440,3,31.5,12.5,Private,175,Urban,2,0,2,0,1,0,1,1,21.81743348085156,-0.6410480210882714,-1.1884342358792146,-19.81743348085156
382,2450142,OAKS SENIOR COMMUNITY,Monroe,Ground water,84,4,31.5,12.5,Private,78,Urban,28,0,28,0,1,0,1,1,21.81743348085156,0.19999169096120542,0.18387729605556652,6.182566519148441
383,2450677,MT AIRY CASINO & RESORT,Monroe,Ground water,7000,10,31.5,12.5,Private,3,Urban,31,0,31,0,1,0,1,1,21.81743348085156,0.297034734659222,0.2636322239248791,9.182566519148441
384,2520005,GRAMPAS WOODS ESTATES,Pike,Ground water,45,6,18.2,9.9,Private,28,Rural,18,2,20,1,0,0,1,1,37.57085103542161,-0.33164784374629336,-0.40397228694145876,-17.57085103542161
385,2520031,LAUREL WOODS MOBILE HOME PARK,Pike,Ground water,70,3,18.2,9.9,Private,26,Rural,161,5,166,1,0,0,1,1,37.57085103542161,2.4240857908594697,1.397134245579517,128.4291489645784
386,2520033,HEMLOCK FARMS (MAIN),Pike,Ground water,8321,17,18.2,9.9,Private,3248,Rural,11,0,11,1,0,0,0,1,25.064204922842652,-0.3965986010344124,-0.510183514761392,-14.064204922842652
387,2520034,PAWC WILD ACRES,Pike,Ground water,2943,11,18.2,9.9,Private,1204,Rural,0,0,0,1,0,0,0,1,25.064204922842652,-0.7067892328768822,-1.9978800819882907,-25.064204922842652
388,2520035,PAWC MARCEL LAKES,Pike,Ground water,845,10,18.2,9.9,Private,354,Rural,0,0,0,1,0,0,0,1,25.064204922842652,-0.7067892328768822,-1.9978800819882907,-25.064204922842652
389,2520036,THE ESCAPE,Pike,Ground water,1100,18,18.2,9.9,Private,371,Rural,29,0,29,1,0,0,0,1,25.064204922842652,0.11098606925326544,0.10570578169419534,3.9357950771573478
390,2520037,AQUA PA FAWN LAKE FOREST,Pike,Ground water,6533,29,18.2,9.9,Private,2177,Rural,7,1,8,1,0,0,0,1,25.064204922842652,-0.4811960460823587,-0.6749721381085395,-17.064204922842652
391,2520040,TRANQUILITY FALLS,Pike,Ground water,121,7,18.2,9.9,Private,26,Rural,0,0,0,1,0,0,1,1,37.57085103542161,-0.7091456019114664,-2.0969948895561155,-37.57085103542161
392,2520042,RUSTIC ACRES MHP,Pike,Ground water,73,4,18.2,9.9,Private,55,Rural,27,0,27,1,0,0,1,1,37.57085103542161,-0.1995236283884828,-0.2218916007246235,-10.570851035421612
393,2520044,MUNI AUTH OF BORO OF MATAMORAS,Pike,Ground water,2900,14,18.2,9.9,Local government,1160,Rural,17,0,17,1,0,1,0,1,23.876602756285497,-0.2034586539527141,-0.2268164545865591,-6.8766027562854966
394,2520046,MILFORD WATER AUTHORITY,Pike,Groundwater under influence of surface water,2420,4,18.2,9.9,Local government,788,Rural,14,1,15,1,0,1,0,1,23.876602756285497,-0.2626328308431109,-0.30422398481371704,-8.876602756285497
395,2520048,HITCHING POST ASSOC,Pike,Ground water,90,3,18.2,9.9,Private,38,Rural,32,1,33,1,0,0,1,1,37.57085103542161,-0.08627430093893092,-0.0900172472946356,-4.570851035421612
396,2520050,PAWC POCONO MTN LAKE FOREST,Pike,Ground water,180,4,18.2,9.9,Private,63,Rural,0,2,2,1,0,0,1,1,37.57085103542161,-0.6713958260949491,-1.3849807444428923,-35.57085103542161
397,2520051,TWIN LAKES UTILITIES INC,Pike,Ground water,300,4,18.2,9.9,Private,120,Rural,4,0,4,1,0,0,1,1,37.57085103542161,-0.6336460502784318,-1.150303690942715,-33.57085103542161
398,2520052,MILFORD SENIOR CARE,Pike,Ground water,110,4,18.2,9.9,Private,1,Rural,48,2,50,1,0,0,1,1,37.57085103542161,0.23459879350146615,0.21292519108861915,12.429148964578388
399,2520054,POCONO RANCH LANDS SECT 4,Pike,Ground water,225,4,18.2,9.9,Private,100,Rural,11,1,12,1,0,0,1,1,37.57085103542161,-0.4826469470123626,-0.6781324539440527,-25.57085103542161
400,2520056,PAWC ALL SEASONS SYSTEM,Pike,Ground water,100,3,18.2,9.9,Private,44,Rural,0,0,0,1,0,0,1,1,37.57085103542161,-0.7091456019114664,-2.0969948895561155,-37.57085103542161
401,2520058,POCONO MTN LAKE ESTATES SECT5A,Pike,Ground water,150,7,18.2,9.9,Private,55,Rural,55,0,55,1,0,0,1,1,37.57085103542161,0.3289732330427594,0.28879002157137673,17.42914896457839
402,2520061,AQUA PA TAFTON WILSON HILL,Pike,Ground water,80,3,18.2,9.9,Private,80,Rural,1,0,1,1,0,0,1,1,37.57085103542161,-0.6902707140032077,-1.579109105073689,-36.57085103542161
403,2520062,PAWC SAW CREEK ESTATES,Pike,Ground water,6833,23,18.2,9.9,Private,3344,Rural,0,0,0,1,0,0,0,1,25.064204922842652,-0.7067892328768822,-1.9978800819882907,-25.064204922842652
404,2520065,AQUA PA TANGLEWOOD LAKES,Pike,Ground water,1321,14,18.2,9.9,Private,363,Rural,2,0,2,1,0,0,0,1,25.064204922842652,-0.6503909361782513,-1.2405385146917374,-23.064204922842652
405,2520066,AQUA PA TANGLWOOD NORTH,Pike,Ground water,690,10,18.2,9.9,Private,230,Rural,1,0,1,1,0,0,0,1,25.064204922842652,-0.6785900845275668,-1.4494951760165193,-24.064204922842652
406,2520070,TAMIMENT RESORT,Pike,Ground water,1200,8,18.2,9.9,Private,510,Rural,15,0,15,1,0,0,0,1,25.064204922842652,-0.28380200763715063,-0.3336179591392413,-10.064204922842652
407,2520073,KILLIAM TRACT,Pike,Ground water,39,2,18.2,9.9,Private,50,Rural,4,0,4,1,0,0,1,1,37.57085103542161,-0.6336460502784318,-1.150303690942715,-33.57085103542161
408,2520075,LAKE WALLENPAUPACK ESTATES POA,Pike,Ground water,204,9,18.2,9.9,Private,50,Rural,1,0,1,1,0,0,1,1,37.57085103542161,-0.6902707140032077,-1.579109105073689,-36.57085103542161
409,2520085,PAWC MILFORD LANDING,Pike,Ground water,468,6,18.2,9.9,Private,177,Rural,0,0,0,1,0,0,1,1,37.57085103542161,-0.7091456019114664,-2.0969948895561155,-37.57085103542161
410,2520086,CRESCENT LAKE NORTH COMM ASSOC,Pike,Ground water,80,3,18.2,9.9,Private,42,Rural,4,2,6,1,0,0,1,1,37.57085103542161,-0.5958962744619145,-0.9919639913414683,-31.57085103542161
411,2520089,POC MTN LAKE EST SECT 1E,Pike,Ground water,140,6,18.2,9.9,Private,55,Rural,89,0,89,1,0,0,1,1,37.57085103542161,0.9707194219235535,0.7147548577291258,51.42914896457839
412,2520095,OAK MANOR ESTATES,Pike,Ground water,46,3,18.2,9.9,Private,32,Rural,11,2,13,1,0,0,1,1,37.57085103542161,-0.4637720591041039,-0.6378391376902705,-24.57085103542161
413,2520096,PAWC PINE RIDGE SYSTEM,Pike,Ground water,2450,16,18.2,9.9,Private,1034,Rural,0,0,0,1,0,0,0,1,25.064204922842652,-0.7067892328768822,-1.9978800819882907,-25.064204922842652
414,2520100,HAPPY HOLLOW,Pike,Ground water,89,3,18.2,9.9,Private,74,Rural,11,1,12,1,0,0,1,1,37.57085103542161,-0.4826469470123626,-0.6781324539440527,-25.57085103542161
415,2520103,MOON VALLEY FALLS,Pike,Ground water,120,10,18.2,9.9,Private,50,Rural,4,2,6,1,0,0,1,1,37.57085103542161,-0.5958962744619145,-0.9919639913414683,-31.57085103542161
416,2520107,PIKE COUNTY CORRECTIONAL FACIL,Pike,Ground water,376,4,18.2,9.9,Local government,5,Rural,0,0,0,1,0,1,1,1,35.79065396847224,-0.7089096590325643,-2.0853253076864156,-35.79065396847224
417,2520110,DEERHAVEN WHITE BEAUTY VIEW ES,Pike,Ground water,53,3,18.2,9.9,Private,21,Rural,67,0,67,1,0,0,1,1,37.57085103542161,0.5554718879418632,0.45437779783269516,29.42914896457839
418,2520201,LAUREL LANE DEVELOPMENT ASSOC,Pike,Ground water,179,12,18.2,9.9,Private,43,Rural,26,1,27,1,0,0,1,1,37.57085103542161,-0.1995236283884828,-0.2218916007246235,-10.570851035421612
419,2521031,AQUA PA WOODLEDGE VILLAGE,Pike,Ground water,58,3,18.2,9.9,Private,32,Rural,1,0,1,1,0,0,1,1,37.57085103542161,-0.6902707140032077,-1.579109105073689,-36.57085103542161
420,2570001,DARWAY HEALTHCARE & REHAB,Sullivan,Ground water,100,4,6.5,13.0,Private,1,Rural,65,4,69,1,0,0,1,1,42.94242398972226,0.4306721088999298,0.3657300010139055,26.057576010277742
421,2570003,DUSHORE WATER AUTHORITY,Sullivan,Ground water,400,17,6.5,13.0,Local government,409,Rural,394,2,396,1,0,1,0,1,27.2902841095592,9.55695999419194,3.3057478142951267,368.7097158904408
422,2570004,LAPORTE BORO MUN WATER SYSTEM,Sullivan,Ground water,325,8,6.5,13.0,Local government,188,Rural,8,0,8,1,0,1,1,1,40.90770890801893,-0.5707752327072172,-0.9072445570031765,-32.90770890801893
423,2570005,RED ROCK JOB CORPS CENTER,Sullivan,Ground water,425,7,6.5,13.0,State government,41,Rural,0,0,0,1,0,1,1,1,40.90770890801893,-0.7095330500448153,-2.117313484588997,-40.90770890801893
424,2580001,WHITES MOBILE HOME PARK,Susquehanna,Ground water,90,7,3.4,13.0,Private,30,Rural,5,0,5,1,0,0,1,1,44.1165920033945,-0.629399145208542,-1.1298531992101266,-39.1165920033945
425,2580010,AQUA PA WATER CO BROOKLYN,Susquehanna,Ground water,44,4,3.4,13.0,Private,17,Rural,2,0,2,1,0,0,1,1,44.1165920033945,-0.6776701560231285,-1.4394164327168422,-42.1165920033945
426,2580012,AQUA PA WATER CO HOP BOTTOM,Susquehanna,Ground water,265,4,3.4,13.0,Private,90,Rural,2,0,2,1,0,0,1,1,44.1165920033945,-0.6776701560231285,-1.4394164327168422,-42.1165920033945
427,2580015,LAZY BROOK PARK,Susquehanna,Ground water,51,4,3.4,13.0,Private,21,Rural,8,7,15,1,0,0,1,1,44.1165920033945,-0.4684957758265868,-0.6477059456107858,-29.1165920033945
428,2580019,NEW MILFORD MUNICIPAL AUTH,Susquehanna,Ground water,979,6,3.4,13.0,Local government,494,Rural,8,0,8,1,0,1,0,1,28.03647809928698,-0.5056466827137047,-0.7306367278055783,-20.03647809928698
429,2580021,WEIDAS MOBILE HOME PARK,Susquehanna,Ground water,77,3,3.4,13.0,Private,29,Rural,34,0,34,1,0,0,1,1,44.1165920033945,-0.16277937400087195,-0.17711260373788196,-10.116592003394501
430,2580022,SHADY LANE HOME PARK,Susquehanna,Ground water,40,3,3.4,13.0,Private,31,Rural,8,1,9,1,0,0,1,1,44.1165920033945,-0.5650377974557599,-0.8894995586199687,-35.1165920033945
431,2580023,PA AMER WATER CO MONTROSE,Susquehanna,Surface water,1890,3,3.4,13.0,Private,765,Rural,1,0,1,1,0,0,0,0,25.02430972525798,-0.6785343477183656,-1.4489680057387364,-24.02430972525798
432,2580024,PA AMER WATER CO SUSQUEHANNA,Susquehanna,Surface water,4230,8,3.4,13.0,Private,1637,Rural,0,1,1,1,0,0,0,0,25.02430972525798,-0.6785343477183656,-1.4489680057387364,-24.02430972525798
433,2580025,OAKLAND BOROUGH WATER CO,Susquehanna,Ground water,850,4,3.4,13.0,Local government,256,Rural,48,1,49,1,0,1,0,1,28.03647809928698,0.5290418433102199,0.43608334005445176,20.96352190071302
434,2580026,PA AMER WATER THOMPSON,Susquehanna,Ground water,225,7,3.4,13.0,Private,97,Rural,0,0,0,1,0,0,1,1,44.1165920033945,-0.7098508298995195,-2.13520196293103,-44.1165920033945
435,2580027,HARFORD MUNI AUTH WATER SYSTEM,Susquehanna,Ground water,100,3,3.4,13.0,Private,55,Rural,11,0,11,1,0,0,1,1,44.1165920033945,-0.5328571235793689,-0.798540386184815,-33.1165920033945
436,2580032,LAKE WALTER WATER ASSOCIATION,Susquehanna,Ground water,165,6,3.4,13.0,Private,55,Rural,22,0,22,1,0,0,1,1,44.1165920033945,-0.35586341725921816,-0.44195683399037694,-22.1165920033945
437,2580035,OAKLAND TRAILER PARK,Susquehanna,Ground water,90,4,3.4,13.0,Private,35,Rural,5,1,6,1,0,0,1,1,44.1165920033945,-0.6133088082703464,-1.0591680044502134,-38.1165920033945
438,2580036,LAKE RAYLEAN WATER ASSOCIATION,Susquehanna,Ground water,47,3,3.4,13.0,Private,23,Rural,63,0,63,1,0,0,1,1,44.1165920033945,0.30384039720679806,0.2690366079028157,18.8834079966055
439,2580038,LIBERTY PARK,Susquehanna,Ground water,40,3,3.4,13.0,Private,20,Rural,5,1,6,1,0,0,1,1,44.1165920033945,-0.6133088082703464,-1.0591680044502134,-38.1165920033945
440,2580040,TERRACE HILL MHP,Susquehanna,Ground water,90,4,3.4,13.0,Private,47,Rural,10,0,10,1,0,0,1,1,44.1165920033945,-0.5489474605175644,-0.8423567953368895,-34.1165920033945
441,2580042,ELK MEADOWS,Susquehanna,Ground water,96,4,3.4,13.0,Private,35,Rural,12,1,13,1,0,0,1,1,44.1165920033945,-0.5006764497029779,-0.7189239092311082,-31.1165920033945
442,2580046,GRACIOUS LIVING ESTATES PCH,Susquehanna,Ground water,77,3,3.4,13.0,Private,1,Rural,50,0,50,1,0,0,1,1,44.1165920033945,0.09466601701025634,0.09077834610174816,5.883407996605499
443,2580047,CHOCONUT CREEK APARTMENTS,Susquehanna,Ground water,25,3,3.4,13.0,Private,24,Rural,65,0,65,1,0,0,1,1,44.1165920033945,0.3360210710831891,0.2942742274753044,20.8834079966055
444,2580048,TIFFANY PINES,Susquehanna,Ground water,150,3,3.4,13.0,Public/Private,40,Rural,106,0,106,1,0,0,1,1,44.1165920033945,0.9957248855492054,0.7290816368078044,61.8834079966055
445,2590008,SOMERS LANE MHP,Tioga,Ground water,130,3,3.8,14.4,Private,60,Rural,306,0,306,1,0,0,1,1,44.59963261189488,4.1607236407781905,1.9956640816613722,261.4003673881051
446,2590013,HILLSIDE VIEW MHP,Tioga,Ground water,85,3,3.8,14.4,Private,47,Rural,6,0,6,1,0,0,1,1,44.59963261189488,-0.6143924185661721,-1.063638733527555,-38.59963261189488
447,2590017,PLEASANT VILLAGE MHP,Tioga,Ground water,40,3,3.8,14.4,Private,24,Rural,12,0,12,1,0,0,1,1,44.59963261189488,-0.5188900973792848,-0.762796384071377,-32.59963261189488
448,2590018,MIDDLEBURY MHC,Tioga,Ground water,57,3,3.8,14.4,Private,21,Rural,85,0,85,1,0,0,1,1,44.59963261189488,0.64305481039451,0.5133249949012659,40.40036738810512
449,2590029,WATROUS WATER ASSOCIATION,Tioga,Groundwater under influence of surface water,44,7,3.8,14.4,Private,15,Rural,283,0,283,1,0,0,1,1,44.59963261189488,3.794631409561789,1.8813636183214812,238.4003673881051
450,2590031,TIOGA BORO MUNICIPAL AUTHORITY,Tioga,Ground water,640,5,3.8,14.4,Local government,328,Rural,252,0,252,1,0,1,0,1,28.34345460917345,5.583674086927883,2.398608692282473,223.65654539082655
451,2590033,BLOSSBURG MUNICIPAL AUTHORITY,Tioga,Surface water,1650,9,3.8,14.4,Local government,668,Rural,4,0,4,1,0,1,0,0,24.099611043054274,-0.5892429393655225,-0.9683876891527394,-20.099611043054274
452,2590035,ELKLAND BOROUGH WATER SYSTEM,Tioga,Ground water,1820,4,3.8,14.4,Local government,820,Rural,308,1,309,1,0,1,0,1,28.34345460917345,7.006701624077454,2.752730720694944,280.6565453908265
453,2590036,KNOXVILLE WATER DEPARTMENT,Tioga,Ground water,590,5,3.8,14.4,Local government,315,Rural,108,13,121,1,0,1,0,1,28.34345460917345,2.3132072910227266,1.352894986977301,92.65654539082655
454,2590038,MANSFIELD BOROUGH MUN AUTH,Tioga,Surface water,4100,11,3.8,14.4,Local government,921,Rural,28,0,28,1,0,1,0,0,24.099611043054274,0.114344334760335,0.10875328814754386,3.9003889569457257
455,2590041,DELMAR MEADOWS MHC,Tioga,Ground water,64,5,3.8,14.4,Private,50,Rural,5,0,5,1,0,0,1,1,44.59963261189488,-0.63030947209732,-1.134154385153772,-39.59963261189488
456,2590042,WELLSBORO MUNICIPAL AUTHORITY,Tioga,Surface water,8225,15,3.8,14.4,Local government,1523,Rural,23,3,26,1,0,1,0,0,24.099611043054274,0.05571206191651354,0.054325421073445145,1.9003889569457257
457,2590043,WESTFIELD BOROUGH WATERWORKS,Tioga,Ground water,1300,8,3.8,14.4,Local government,550,Rural,126,0,126,1,0,1,0,1,28.34345460917345,2.4380342679656715,1.4026288312051753,97.65654539082655
458,2590044,BLOSS TWP MUNICIPAL AUTHORITY,Tioga,Ground water,325,3,3.8,14.4,Local government,186,Rural,47,3,50,1,0,1,1,1,42.48639500948176,0.12550771624210874,0.11882584711299995,7.513604990518239
459,2590045,OSCEOLA TWP MUNICIPAL AUTHORIT,Tioga,Ground water,400,4,3.8,14.4,Local government,192,Rural,138,1,139,1,0,1,1,1,42.48639500948176,1.6121691470258466,1.0478001861523638,96.51360499051825
