,PWS_ID,PWS_Name,County_Name,Primary_Source,Population,Number_of_Facilities,Population_Within,Percent_Below_Poverty_Line,Percent_Minority,Percent_AfricanAmerican,Percent_Hispanic,Owner_Type,Service_Connections_Count,Urban_Rural,Violations_Yes_HealthBased,All_Violations,Rural,Urban,Public,ConnectionsLess200,GroundwaterOrCombined,Predictions,Std_Pearson_Residuals,Std_Deviance_Residuals,Residuals
368,2520033,HEMLOCK FARMS (MAIN),Pike,Ground water,8321,17,602,1.993355482,22.92358804,6.478405316,11.62790698,Private,3248,Rural,0,11,1,0,0,0,1,21.65580998591912,-0.34260715148075027,-0.4225576554075511,-10.65580998591912
369,2520034,PAWC WILD ACRES,Pike,Ground water,2943,11,393,4.8346055980000004,13.48600509,0.254452926,10.43256997,Private,1204,Rural,0,0,1,0,0,0,1,20.59661583344654,-0.6958802953854205,-1.9286252529341792,-20.59661583344654
370,2520035,PAWC MARCEL LAKES,Pike,Ground water,845,10,173,6.3583815029999995,11.56069364,3.468208092,4.046242775,Private,354,Rural,0,0,1,0,0,0,1,20.076417682738583,-0.6956684290461295,-1.922193487062873,-20.076417682738583
371,2520036,THE ESCAPE,Pike,Ground water,1100,18,22,0.0,4.545454545,0.0,0.0,Private,371,Rural,0,29,1,0,0,0,1,22.197683183105,0.21342844348109147,0.1950236870477046,6.802316816895001
372,2520037,AQUA PA FAWN LAKE FOREST,Pike,Ground water,6533,29,668,2.694610778,21.85628743,11.22754491,8.682634731,Private,2177,Rural,1,8,1,0,0,0,1,21.400736141972008,-0.43593967795750915,-0.5858674450114187,-13.400736141972008
373,2520040,TRANQUILITY FALLS,Pike,Ground water,121,7,6,0.0,0.0,0.0,0.0,Private,26,Rural,0,0,1,0,0,1,1,33.064006244070605,-0.6989855502457907,-2.0445559322589566,-33.064006244070605
374,2520042,RUSTIC ACRES MHP,Pike,Ground water,73,4,1,0.0,0.0,0.0,0.0,Private,55,Rural,0,27,1,0,0,1,1,33.064006244070605,-0.12819537686742735,-0.1369222111336319,-6.064006244070605
375,2520044,MUNI AUTH OF BORO OF MATAMORAS,Pike,Ground water,2900,14,1675,5.791044776000001,11.94029851,0.656716418,6.507462687,Local government,1160,Urban,0,17,0,1,1,0,1,16.527063793860474,0.01985582328054786,0.019672196278632773,0.4729362061395257
376,2520046,MILFORD WATER AUTHORITY,Pike,Groundwater under influence of surface water,2420,4,994,1.710261569,6.941649899,2.012072435,3.3199195169999998,Local government,788,Urban,1,15,0,1,1,0,1,17.62387909051195,-0.10339925246253115,-0.10894391481080613,-2.6238790905119487
377,2520048,HITCHING POST ASSOC,Pike,Ground water,90,3,1,0.0,0.0,0.0,0.0,Private,38,Rural,1,33,1,0,0,1,1,33.064006244070605,-0.0013531161166799354,-0.0013539837727036773,-0.06400624407060462
378,2520050,PAWC POCONO MTN LAKE FOREST,Pike,Ground water,180,4,50,4.0,14.0,0.0,10.0,Private,63,Rural,2,2,1,0,0,1,1,31.16427188918635,-0.6538330034714364,-1.3025924028384879,-29.16427188918635
379,2520051,TWIN LAKES UTILITIES INC,Pike,Ground water,300,4,17,5.882352941000001,11.76470588,0.0,11.76470588,Private,120,Rural,0,4,1,0,0,1,1,30.19666779102697,-0.6059694855000173,-1.0490290243778506,-26.19666779102697
380,2520054,POCONO RANCH LANDS SECT 4,Pike,Ground water,225,4,60,6.666666667,36.66666667,13.33333333,20.0,Private,100,Rural,1,12,1,0,0,1,1,30.126544529967344,-0.4202630982776755,-0.5558515099634999,-18.126544529967344
381,2520056,PAWC ALL SEASONS SYSTEM,Pike,Ground water,100,3,7,0.0,14.28571429,0.0,14.28571429,Private,44,Rural,0,0,1,0,0,1,1,33.262380547132814,-0.6990163523166812,-2.0459849419587695,-33.262380547132814
382,2520058,POCONO MTN LAKE ESTATES SECT5A,Pike,Ground water,150,7,48,6.25,37.5,14.58333333,20.83333333,Private,55,Rural,0,55,1,0,0,1,1,30.341914946730657,0.5676712231312468,0.46170940699160523,24.658085053269343
383,2520061,AQUA PA TAFTON WILSON HILL,Pike,Ground water,80,3,13,7.692307692000001,0.0,0.0,0.0,Private,80,Rural,0,1,1,0,0,1,1,29.17691344335452,-0.6743652827001669,-1.4803014193399857,-28.17691344335452
384,2520062,PAWC SAW CREEK ESTATES,Pike,Ground water,6833,23,1498,6.408544726000001,47.12950601,16.42189586,28.03738318,Private,3344,Urban,0,0,0,1,0,0,1,14.6136474932848,-0.6925551220071886,-1.8408513492441538,-14.6136474932848
385,2520065,AQUA PA TANGLEWOOD LAKES,Pike,Ground water,1321,14,153,5.22875817,2.614379085,0.653594771,1.307189542,Private,363,Rural,0,2,1,0,0,0,1,20.372096127596997,-0.6274820008732808,-1.1473313785200137,-18.372096127596997
386,2520066,AQUA PA TANGLWOOD NORTH,Pike,Ground water,690,10,130,6.153846154,8.461538462,2.307692308,3.8461538460000004,Private,230,Rural,0,1,1,0,0,0,1,20.117169988557805,-0.6611037410393517,-1.3582945310339205,-19.117169988557805
387,2520070,TAMIMENT RESORT,Pike,Ground water,1200,8,230,6.52173913,48.69565217,16.95652174,29.13043478,Private,510,Rural,0,15,1,0,0,0,1,20.336945347228816,-0.18258975056930982,-0.20129685570919564,-5.336945347228816
388,2520073,KILLIAM TRACT,Pike,Ground water,39,2,9,0.0,0.0,0.0,0.0,Private,50,Rural,0,4,1,0,0,1,1,33.064006244070605,-0.6144240430786257,-1.0852766395140132,-29.064006244070605
389,2520075,LAKE WALLENPAUPACK ESTATES POA,Pike,Ground water,204,9,23,4.347826087,8.695652174,0.0,4.347826087,Private,50,Rural,0,1,1,0,0,1,1,30.91977726248618,-0.6760328358094585,-1.4986714358015798,-29.91977726248618
390,2520085,PAWC MILFORD LANDING,Pike,Ground water,468,6,28,3.571428571,10.71428571,0.0,7.142857143,Private,177,Urban,0,0,0,1,0,1,1,22.49282969019788,-0.6965709599254325,-1.9506349582455924,-22.49282969019788
391,2520086,CRESCENT LAKE NORTH COMM ASSOC,Pike,Ground water,80,3,2,0.0,0.0,0.0,0.0,Private,42,Urban,2,6,0,1,0,1,1,23.730883464481266,-0.5207464903745459,-0.7750748880038184,-17.730883464481266
392,2520089,POC MTN LAKE EST SECT 1E,Pike,Ground water,140,6,24,8.333333332999999,37.5,12.5,20.83333333,Private,55,Rural,0,89,1,0,0,1,1,29.33137138296803,1.4206069410821796,0.9515591954310824,59.66862861703197
393,2520095,OAK MANOR ESTATES,Pike,Ground water,46,3,1,0.0,0.0,0.0,0.0,Private,32,Urban,2,13,0,1,0,1,1,23.730883464481266,-0.31516026338681663,-0.3803223403379615,-10.730883464481266
394,2520096,PAWC PINE RIDGE SYSTEM,Pike,Ground water,2450,16,299,7.023411371,37.12374582,13.71237458,20.06688963,Private,1034,Rural,0,0,1,0,0,0,1,20.074235607591532,-0.6956675176220508,-1.9221661206992504,-20.074235607591532
395,2520100,HAPPY HOLLOW,Pike,Ground water,89,3,7,0.0,14.28571429,0.0,14.28571429,Private,74,Rural,1,12,1,0,0,1,1,33.262380547132814,-0.4468336735720227,-0.6074505536775583,-21.262380547132814
396,2520103,MOON VALLEY FALLS,Pike,Ground water,120,10,4,0.0,25.0,0.0,0.0,Private,50,Urban,2,6,0,1,0,1,1,23.980605821528997,-0.5226372313205274,-0.7799704644690033,-17.980605821528997
397,2520107,PIKE COUNTY CORRECTIONAL FACIL,Pike,Ground water,376,4,14,7.142857143,21.42857143,7.142857143,7.142857143,Local government,5,Rural,0,0,1,0,1,1,1,33.751404433024604,-0.6990907545959864,-2.049467935726588,-33.751404433024604
398,2520110,DEERHAVEN WHITE BEAUTY VIEW ES,Pike,Ground water,53,3,2,0.0,0.0,0.0,0.0,Private,21,Rural,0,67,1,0,0,1,1,33.064006244070605,0.7174196948042221,0.5600775353997781,33.935993755929395
399,2520201,LAUREL LANE DEVELOPMENT ASSOC,Pike,Ground water,179,12,10,0.0,0.0,0.0,0.0,Private,43,Rural,1,27,1,0,0,1,1,33.064006244070605,-0.12819537686742735,-0.1369222111336319,-6.064006244070605
400,2521031,AQUA PA WOODLEDGE VILLAGE,Pike,Ground water,58,3,37,2.702702703,16.21621622,8.108108108,8.108108108,Private,32,Rural,0,1,1,0,0,1,1,31.858134722177212,-0.6768557193427394,-1.5080705620273416,-30.858134722177212
401,2570003,DUSHORE WATER AUTHORITY,Sullivan,Ground water,400,17,20,5.0,5.0,5.0,5.0,Local government,409,Rural,2,396,1,0,1,0,1,23.257381833984326,11.167800208040772,3.595399463871304,372.7426181660157
402,2570004,LAPORTE BORO MUN WATER SYSTEM,Sullivan,Ground water,325,8,9,0.0,11.11111111,0.0,0.0,Local government,188,Rural,0,8,1,0,1,1,1,37.74435648145413,-0.5513393674478726,-0.8593912520830909,-29.744356481454133
403,2570005,RED ROCK JOB CORPS CENTER,Sullivan,Ground water,425,7,2,0.0,0.0,0.0,0.0,State government,41,Rural,0,0,1,0,1,1,1,37.569158928315574,-0.6996056689142585,-2.074883830272891,-37.569158928315574
404,2580001,WHITES MOBILE HOME PARK,Susquehanna,Ground water,90,7,1,0.0,0.0,0.0,0.0,Private,30,Rural,0,5,1,0,0,1,1,33.064006244070605,-0.5932836662868345,-0.9988663598649976,-28.064006244070605
405,2580010,AQUA PA WATER CO BROOKLYN,Susquehanna,Ground water,44,4,4,0.0,0.0,0.0,0.0,Private,17,Rural,0,2,1,0,0,1,1,33.064006244070605,-0.6567047966622083,-1.323231370232774,-31.064006244070605
406,2580012,AQUA PA WATER CO HOP BOTTOM,Susquehanna,Ground water,265,4,5,0.0,0.0,0.0,0.0,Private,90,Rural,0,2,1,0,0,1,1,33.064006244070605,-0.6567047966622083,-1.323231370232774,-31.064006244070605
407,2580019,NEW MILFORD MUNICIPAL AUTH,Susquehanna,Ground water,979,6,38,2.631578947,7.894736842,2.631578947,2.631578947,Local government,494,Rural,0,8,1,0,1,0,1,24.199750029572215,-0.46665234449306575,-0.6485240295741269,-16.199750029572215
408,2580022,SHADY LANE HOME PARK,Susquehanna,Ground water,40,3,1,0.0,0.0,0.0,0.0,Private,31,Rural,1,9,1,0,0,1,1,33.064006244070605,-0.5087221591196696,-0.7447497215528848,-24.064006244070605
409,2580023,PA AMER WATER CO MONTROSE,Susquehanna,Surface water,1890,3,151,3.311258278,2.649006623,0.662251656,1.324503311,Private,765,Rural,0,1,1,0,0,0,0,18.033823215450305,-0.6561974672736998,-1.3209229865834242,-17.033823215450305
410,2580024,PA AMER WATER CO SUSQUEHANNA,Susquehanna,Surface water,4230,8,381,3.937007874,2.887139108,0.524934383,1.312335958,Private,1637,Rural,1,1,1,0,0,0,0,17.85305874485162,-0.6557185785232262,-1.3174431158070334,-16.85305874485162
411,2580025,OAKLAND BOROUGH WATER CO,Susquehanna,Ground water,850,4,31,3.225806452,6.451612902999999,0.0,3.225806452,Local government,256,Urban,1,49,0,1,1,0,1,17.191389606832974,1.2845746319829032,0.8828819450039931,31.808610393167026
412,2580026,PA AMER WATER THOMPSON,Susquehanna,Ground water,225,7,6,0.0,0.0,0.0,0.0,Private,97,Rural,0,0,1,0,0,1,1,33.064006244070605,-0.6989855502457907,-2.0445559322589566,-33.064006244070605
413,2580027,HARFORD MUNI AUTH WATER SYSTEM,Susquehanna,Ground water,100,3,5,0.0,0.0,0.0,0.0,Private,55,Rural,0,11,1,0,0,1,1,33.064006244070605,-0.4664414055360871,-0.6480586878355272,-22.064006244070605
414,2580032,LAKE WALTER WATER ASSOCIATION,Susquehanna,Ground water,165,6,9,0.0,0.0,0.0,0.0,Private,55,Rural,0,22,1,0,0,1,1,33.064006244070605,-0.2338972608263835,-0.26637054859524345,-11.064006244070605
415,2580035,OAKLAND TRAILER PARK,Susquehanna,Ground water,90,4,1,0.0,0.0,0.0,0.0,Private,35,Urban,1,6,0,1,0,1,1,23.730883464481266,-0.5207464903745459,-0.7750748880038184,-17.730883464481266
416,2580036,LAKE RAYLEAN WATER ASSOCIATION,Susquehanna,Ground water,47,3,8,0.0,0.0,0.0,0.0,Private,23,Rural,0,63,1,0,0,1,1,33.064006244070605,0.6328581876370571,0.5053835280348713,29.935993755929395
417,2580040,TERRACE HILL MHP,Susquehanna,Ground water,90,4,4,0.0,0.0,0.0,0.0,Private,47,Rural,0,10,1,0,0,1,1,33.064006244070605,-0.48758178232787835,-0.694671616087458,-23.064006244070605
418,2580046,GRACIOUS LIVING ESTATES PCH,Susquehanna,Ground water,77,3,1,0.0,0.0,0.0,0.0,Private,1,Rural,0,50,1,0,0,1,1,33.064006244070605,0.35803328934377104,0.3107411454219554,16.935993755929395
419,2580048,TIFFANY PINES,Susquehanna,Ground water,150,3,1,0.0,0.0,0.0,0.0,Public/Private,40,Rural,0,106,1,0,0,1,1,33.064006244070605,1.5418943896840802,1.0105600300837037,72.93599375592939
420,2590008,SOMERS LANE MHP,Tioga,Ground water,130,3,1,0.0,0.0,0.0,0.0,Private,60,Rural,0,306,1,0,0,1,1,33.064006244070605,5.769969748042328,2.434359560617833,272.9359937559294
421,2590013,HILLSIDE VIEW MHP,Tioga,Ground water,85,3,3,0.0,0.0,0.0,0.0,Private,47,Rural,0,6,1,0,0,1,1,33.064006244070605,-0.5721432894950433,-0.9243434313270675,-27.064006244070605
422,2590031,TIOGA BORO MUNICIPAL AUTHORITY,Tioga,Ground water,640,5,12,0.0,0.0,0.0,0.0,Local government,328,Rural,0,252,1,0,1,0,1,25.174279926497793,6.283478395043966,2.5638999481577844,226.8257200735022
423,2590033,BLOSSBURG MUNICIPAL AUTHORITY,Tioga,Surface water,1650,9,87,4.597701149,4.597701149,1.1494252870000001,0.0,Local government,668,Rural,0,4,1,0,1,0,0,20.083272383380923,-0.557113932791732,-0.8768235368986189,-16.083272383380923
424,2590035,ELKLAND BOROUGH WATER SYSTEM,Tioga,Ground water,1820,4,128,3.90625,3.125,0.78125,0.78125,Local government,820,Rural,1,309,1,0,1,0,1,23.65608811164024,8.406621831625753,3.0496952291561814,285.34391188835974
425,2590036,KNOXVILLE WATER DEPARTMENT,Tioga,Ground water,590,5,19,5.263157895,5.263157895,0.0,0.0,Local government,315,Rural,13,121,1,0,1,0,1,23.16063673883421,2.9434969762972116,1.585653075572166,97.83936326116579
426,2590038,MANSFIELD BOROUGH MUN AUTH,Tioga,Surface water,4100,11,252,3.968253968,7.142857143,1.984126984,2.777777778,Local government,921,Rural,0,28,1,0,1,0,0,20.311495541379,0.26336790773674135,0.23624233261088765,7.688504458621001
427,2590041,DELMAR MEADOWS MHC,Tioga,Ground water,64,5,1,0.0,0.0,0.0,0.0,Private,50,Rural,0,5,1,0,0,1,1,33.064006244070605,-0.5932836662868345,-0.9988663598649976,-28.064006244070605
428,2590042,WELLSBORO MUNICIPAL AUTHORITY,Tioga,Surface water,8225,15,3263,5.608335887000001,7.508427827,0.091939933,4.719583206,Local government,1523,Rural,3,26,1,0,1,0,0,19.780059969992607,0.21871696758410195,0.19945658979519557,6.219940030007393
429,2590043,WESTFIELD BOROUGH WATERWORKS,Tioga,Ground water,1300,8,51,3.921568627,1.960784314,0.0,0.0,Local government,550,Rural,0,126,1,0,1,0,1,23.638670687455345,3.017903933393205,1.6121613135053736,102.36132931254465
430,2590044,BLOSS TWP MUNICIPAL AUTHORITY,Tioga,Ground water,325,3,26,3.8461538460000004,3.8461538460000004,0.0,0.0,Local government,186,Rural,3,50,1,0,1,1,1,35.34864989154192,0.2898548015927934,0.2575458333572486,14.651350108458082
431,2590045,OSCEOLA TWP MUNICIPAL AUTHORIT,Tioga,Ground water,400,4,11,0.0,0.0,0.0,0.0,Local government,192,Rural,1,139,1,0,1,1,1,37.569158928315574,1.8888256602148323,1.1693577742035035,101.43084107168443
432,2590048,DUNCAN TWP MUNICIPAL AUTHORITY,Tioga,Ground water,220,6,2,0.0,0.0,0.0,0.0,Local government,101,Rural,2,374,1,0,1,1,1,37.569158928315574,6.264950569174086,2.5593326719961413,336.4308410716844
433,2590049,HAMILTON TWP MUN AUTH,Tioga,Surface water purchased,400,5,19,5.263157895,0.0,0.0,0.0,Local government,164,Rural,0,3,1,0,1,1,0,29.591974822803213,-0.6275794054092922,-1.1474954529349992,-26.591974822803213
434,2590050,LAWRENCEVILLE BORO AUTHORITY,Tioga,Ground water,600,4,20,5.0,0.0,0.0,0.0,Local government,270,Rural,0,277,1,0,1,0,1,23.208740588401945,7.619649472920451,2.877823626008452,253.79125941159805
435,2590051,NELSON TOWNSHIP AUTHORITY,Tioga,Surface water,300,8,23,4.347826087,4.347826087,0.0,0.0,Local government,122,Rural,10,542,1,0,1,1,0,30.09039204607986,11.88274471402428,3.725040886852492,511.90960795392016
436,2590053,GEORGE DEAR MHP,Tioga,Ground water,200,6,4,0.0,0.0,0.0,0.0,Private,50,Rural,1,60,1,0,0,1,1,33.064006244070605,0.5694370572616835,0.46291124192490507,26.935993755929395
437,2590054,BAKERCREST PCH,Tioga,Ground water,35,4,1,0.0,0.0,0.0,0.0,Private,1,Rural,0,576,1,0,0,1,1,33.064006244070605,11.47787148182596,3.652144654482759,542.9359937559294
438,2590812,MANSFIELD UNIVERSITY,Tioga,Surface water,3000,7,21,4.7619047619999995,4.7619047619999995,0.0,4.7619047619999995,State government,36,Urban,3,96,0,1,1,1,0,21.455455009647622,2.4188956703464553,1.3890447672275765,74.54454499035238
439,2640004,SUNRISE TERRACE MOBILE HOME PK,Wayne,Ground water,144,6,27,11.11111111,3.7037037039999996,0.0,3.7037037039999996,Private,70,Urban,0,1,0,1,0,1,1,19.83950334321099,-0.6605085587189387,-1.353582780504415,-18.83950334321099
440,2640006,NEVILLES MOBILE HOME COURT,Wayne,Ground water,85,3,2,0.0,0.0,0.0,0.0,Private,34,Rural,0,4,1,0,0,1,1,33.064006244070605,-0.6144240430786257,-1.0852766395140132,-29.064006244070605
441,2640008,LAKESIDE MOBILE HOME PARK,Wayne,Ground water,48,5,2,0.0,0.0,0.0,0.0,Private,19,Urban,1,3,0,1,0,1,1,23.730883464481266,-0.608854873369287,-1.0612399279599807,-20.730883464481266
442,2640010,CHERRY HILL AT HOLIDAY PARK,Wayne,Ground water,100,3,1,0.0,0.0,0.0,0.0,Private,42,Rural,5,7,1,0,0,1,1,33.064006244070605,-0.5510029127032521,-0.8584099587821767,-26.064006244070605
443,2640012,CANAL MOBILE HOME PARK,Wayne,Ground water,200,6,6,0.0,0.0,0.0,0.0,Private,50,Urban,0,4,0,1,0,1,1,23.730883464481266,-0.5794854123710399,-0.9491979075277983,-19.730883464481266
444,2640015,PORT FLORENCE DEVELOPMENT,Wayne,Ground water,100,7,29,3.448275862,3.448275862,0.0,0.0,Private,20,Rural,0,1,1,0,0,1,1,31.30645793697976,-0.6763778561459112,-1.502584233211437,-30.30645793697976
445,2640017,AQUA PA GARDEN HILLS,Wayne,Ground water,90,4,14,0.0,7.142857143,0.0,7.142857143,Private,41,Rural,0,1,1,0,0,1,1,33.16304506677893,-0.6779232659997643,-1.5206205292952524,-32.16304506677893
446,2640018,AQUA PA HONESDALE,Wayne,Ground water,5500,17,2268,10.40564374,4.805996473,0.970017637,3.395061728,Private,2374,Urban,1,3,0,1,0,0,1,13.453590526820292,-0.5373632467117357,-0.8196499480537464,-10.453590526820292
447,2640019,HILLTOP VILLAGE ASSOCIATION,Wayne,Ground water,86,12,8,0.0,0.0,0.0,0.0,Private,45,Rural,3,5,1,0,0,1,1,33.064006244070605,-0.5932836662868345,-0.9988663598649976,-28.064006244070605
448,2640020,AQUA PA WATER CO SCI WAYMART,Wayne,Ground water,3200,9,107,2.803738318,28.03738318,15.88785047,9.345794393,Private,4,Rural,0,1,1,0,0,1,1,31.963667076994206,-0.6769452678046562,-1.5091075008498496,-30.963667076994206
449,2640022,AQUA PA GOULDSBORO,Wayne,Ground water,350,3,23,4.347826087,4.347826087,0.0,4.347826087,Private,141,Rural,0,2,1,0,0,1,1,30.863537735357482,-0.6533462462136194,-1.2991887089434226,-28.863537735357482
450,2640023,LAKE WALLENPAUPACK SANDY SHORE,Wayne,Ground water,499,12,24,4.166666667,4.166666667,0.0,0.0,Private,170,Rural,1,5,1,0,0,1,1,30.952230149289193,-0.5857767407231315,-0.9712620423706109,-25.952230149289193
451,2640024,CHERRY HILL MOBILE HOME COURT,Wayne,Ground water,86,4,5,0.0,0.0,0.0,0.0,Private,38,Rural,4,5,1,0,0,1,1,33.064006244070605,-0.5932836662868345,-0.9988663598649976,-28.064006244070605
452,2640025,ROAMINGWOOD SEWER AND WATER,Wayne,Ground water,7105,15,813,2.70602706,7.134071341,2.95202952,3.44403444,Private,3046,Rural,4,27,1,0,0,0,1,21.265268452893643,0.18773158716493976,0.17324239437376632,5.734731547106357
453,2640028,AQUA PA WATER CO HAWLEY,Wayne,Ground water,1800,14,218,3.6697247710000003,6.880733945,0.458715596,4.128440367,Private,806,Rural,1,2,1,0,0,0,1,20.932448804081947,-0.6295108456759004,-1.1576290820530384,-18.932448804081947
454,2640031,AQUA PA WAYNE COUNTY PRISON,Wayne,Ground water,160,3,1,0.0,0.0,0.0,0.0,Private,1,Urban,0,1,0,1,0,1,1,23.730883464481266,-0.667593795365781,-1.4134479695966815,-22.730883464481266
455,2640032,AQUA PA WATER CO  WAYMART,Wayne,Ground water,1100,14,835,3.3532934130000003,30.53892216,16.88622754,10.41916168,Private,415,Rural,0,2,1,0,0,0,1,21.249887039440324,-0.6306132718025812,-1.163317219409638,-19.249887039440324
456,2640036,WALLENPAUPACK LAKE ESTATES,Wayne,Ground water,2200,15,138,5.072463768,2.898550725,0.0,1.4492753619999998,Private,955,Rural,1,29,1,0,0,0,1,20.426361006663797,0.29205603137918895,0.2592984886438541,8.573638993336203
457,2640042,ARNOLD APARTMENTS,Wayne,Ground water,44,3,10,0.0,10.0,0.0,0.0,Private,19,Rural,5,22,1,0,0,1,1,33.20274361028266,-0.23584790937350414,-0.26893894432740406,-11.20274361028266
458,2640044,HAMLIN WATER COMPANY,Wayne,Ground water,400,5,124,4.032258065,8.064516129,0.0,7.258064516,Private,90,Rural,3,36,1,0,0,1,1,31.070614388749508,0.11084226315195815,0.10550833617884563,4.929385611250492
459,2640046,SABER HEALTH CARE GROUP,Wayne,Ground water,200,3,3,0.0,0.0,0.0,0.0,Private,1,Rural,0,89,1,0,0,1,1,33.064006244070605,1.1825079842236292,0.829458569287656,55.935993755929395
460,2640047,PAW INDIAN ROCKS,Wayne,Ground water,1100,16,139,3.597122302,8.633093525,0.0,7.194244604,Private,404,Rural,2,5,1,0,0,0,1,20.972555719647513,-0.530089410930907,-0.7996719310344831,-15.972555719647513
461,2640048,AQUA PA PAUPACKAN LAKE ESTATES,Wayne,Ground water,800,18,262,3.435114504,4.961832061,2.671755725,1.145038168,Private,400,Rural,1,3,1,0,0,0,1,20.995571063354152,-0.5965811319092394,-1.0116260209877366,-17.995571063354152
462,2640049,PINE GROVE ESTATES,Wayne,Ground water,263,14,11,0.0,0.0,0.0,0.0,Private,120,Rural,1,20,1,0,0,1,1,33.064006244070605,-0.276178014409966,-0.32378191885162144,-13.064006244070605
463,2640050,RYAN HILL DEVELOPMENT,Wayne,Ground water,75,3,13,0.0,7.692307692000001,0.0,0.0,Private,25,Rural,0,2,1,0,0,1,1,33.17067571403396,-0.6568563688483354,-1.3243483869894814,-31.170675714033962
464,2640051,WOODLAND HILLS,Wayne,Ground water,320,8,23,4.347826087,4.347826087,0.0,0.0,Private,125,Rural,2,17,1,0,0,1,1,30.863537735357482,-0.31381081632072816,-0.37829781941725465,-13.863537735357482
465,2640052,PARADISE POINT,Pike,Ground water,300,4,9,0.0,0.0,0.0,0.0,Private,150,Rural,0,69,1,0,0,1,1,33.064006244070605,0.7597004483878046,0.5866582034548194,35.935993755929395
466,2640054,SALEM HEIGHTS ESTATES,Wayne,Ground water,62,3,6,0.0,0.0,0.0,0.0,Private,40,Rural,16,637,1,0,0,1,1,33.064006244070605,12.767434466125227,3.8800241233057506,603.9359937559294
467,2640055,WOODLYN RESIDENCES,Wayne,Ground water,35,3,7,0.0,0.0,0.0,0.0,Private,14,Rural,0,35,1,0,0,1,1,33.064006244070605,0.04092763746690253,0.04016057119885134,1.9359937559293954
468,2640056,MOUNTAIN CREST DEVELOPMENT,Wayne,Ground water,44,2,4,0.0,0.0,0.0,0.0,Private,16,Rural,0,5,1,0,0,1,1,33.064006244070605,-0.5932836662868345,-0.9988663598649976,-28.064006244070605
469,2640057,HIMALAYAN INSTITUTE,Wayne,Ground water,124,8,3,0.0,0.0,0.0,0.0,Public/Private,14,Rural,4,105,1,0,0,1,1,33.064006244070605,1.520754012892289,1.000418195816517,71.93599375592939
470,2640063,BUCKINGHAM ESTATES,Wayne,Ground water,57,3,2,0.0,0.0,0.0,0.0,Private,29,Rural,0,1,1,0,0,1,1,33.064006244070605,-0.6778451734539994,-1.5196882603912978,-32.064006244070605
471,2640064,HOLLISTER HEIGHTS MHP,Wayne,Ground water,60,3,2,0.0,0.0,0.0,0.0,Private,22,Rural,0,3,1,0,0,1,1,33.064006244070605,-0.635564419870417,-1.1893983399661954,-30.064006244070605
472,2640065,BETHANY VILLAGE,Wayne,Ground water,99,3,3,0.0,0.0,0.0,0.0,Private,4,Rural,0,64,1,0,0,1,1,33.064006244070605,0.6539985644288484,0.5192570243318672,30.935993755929395
473,2640703,ASPEN RIDGE POA,Wayne,Ground water,100,3,3,0.0,0.0,0.0,0.0,Local government,38,Rural,2,14,1,0,1,1,1,37.569158928315574,-0.4389003551890263,-0.5916538385056512,-23.569158928315574
474,2660004,WINOLA WATER CO,Wyoming,Ground water,130,5,13,0.0,0.0,0.0,0.0,Private,45,Rural,0,98,1,0,0,1,1,33.064006244070605,1.3727713753497501,0.9277278664528084,64.93599375592939
475,2660010,MESHOPPEN BOROUGH WATER CO,Wyoming,Ground water,563,6,50,4.0,8.0,0.0,6.0,Local government,186,Rural,1,16,1,0,1,1,1,35.3217233210184,-0.38254045322592517,-0.48823572857470027,-19.321723321018403
476,2660011,NICHOLSON BORO AUTH,Wyoming,Ground water,1000,5,50,2.0,6.0,2.0,2.0,Local government,234,Rural,1,6,1,0,1,0,1,24.430140377426575,-0.5259443879698253,-0.7886252434366263,-18.430140377426575
477,2660012,SUEZ WATER PA NOXEN,Wyoming,Ground water,315,3,12,0.0,0.0,0.0,0.0,Private,105,Rural,0,0,1,0,0,1,1,33.064006244070605,-0.6989855502457907,-2.0445559322589566,-33.064006244070605
478,2660014,TUNKHANNOCK BORO MUNIC AUTH,Wyoming,Ground water,5349,14,106,3.7735849060000004,3.7735849060000004,0.943396226,0.943396226,Local government,835,Urban,0,5,0,1,1,0,1,17.01986329706457,-0.4902388661588904,-0.7008277327829983,-12.019863297064571
479,2660015,WESTGATE WATER SYSTEM,Wyoming,Ground water,150,4,1,0.0,0.0,0.0,0.0,Local government,43,Rural,0,34,1,0,1,1,1,37.569158928315574,-0.06646419272440893,-0.06867850412854526,-3.5691589283155736
480,2660016,AQUA PA WASHINGTON PARK,Wyoming,Ground water,300,10,3,0.0,0.0,0.0,0.0,Private,156,Rural,0,10,1,0,0,1,1,33.064006244070605,-0.48758178232787835,-0.694671616087458,-23.064006244070605
481,2660017,AQUA PA RIVERCREST,Wyoming,Ground water,542,6,36,5.555555556,2.777777778,0.0,0.0,Private,215,Rural,0,8,1,0,0,0,1,20.265526110617838,-0.42109437888144746,-0.5574276504498943,-12.265526110617838
482,2660018,AQUA PA BUNKER HILL,Wyoming,Ground water,210,4,15,0.0,6.666666667,0.0,0.0,Private,66,Rural,0,5,1,0,0,1,1,33.15643325906816,-0.5935905470033942,-1.0000249381580673,-28.15643325906816
483,2660019,LACEYVILLE WATER CO,Wyoming,Ground water,415,5,34,2.9411764710000003,8.823529412000001,0.0,5.882352941000001,Local government,163,Rural,0,7,1,0,1,1,1,35.9474508113839,-0.5632068903882967,-0.8955535821547853,-28.947450811383902
