,PWS_ID,PWS_Name,County_Name,Primary_Source,Population,Number_of_Facilities,Percent_Below_Poverty_Line,Percent_Minority,Owner_Type,Service_Connections_Count,Urban_Rural,Violations_Not_HealthBased,Violations_Yes_HealthBased,All_Violations,Rural,Urban,Public,ConnectionsLess200,GroundwaterOrCombined,Predictions,Std_Pearson_Residuals,Std_Deviance_Residuals,Residuals
305,2400128,PAW SUTTON HILLS,Luzerne,Ground water,185,3,2.5007206369999997,31.077590899999997,Private,78,Urban,0,0,0,0,1,0,1,1,0.691773440332784,-0.43432471634212394,-0.8210039948350351,-0.691773440332784
306,2400136,SANDY RUN ASSOC,Luzerne,Ground water,47,3,6.762888284,3.8770418810000002,Private,21,Rural,4,0,4,1,0,0,1,1,0.742318292303049,-0.4384138980211056,-0.8372012699057906,-0.742318292303049
307,2400139,FRITZINGERTOWN SR LIV COMM #2,Luzerne,Ground water,118,4,5.67215456,14.98731086,Private,1,Urban,0,0,0,0,1,0,1,1,0.5983127656683395,-0.42535993228332397,-0.7876515775627823,-0.5983127656683395
308,2400140,AQUA PA SAND SPRINGS,Luzerne,Ground water,840,5,3.470569274,7.709230109,Private,283,Rural,2,0,2,1,0,0,0,1,0.568875886054091,-0.42207046911524576,-0.7760662059441282,-0.568875886054091
309,2400144,AQUA PA ST JOHNS ESTATES,Luzerne,Ground water,95,3,4.35835243,14.58176625,Private,38,Urban,2,0,2,0,1,0,1,1,0.5995753744151701,-0.4254954337384056,-0.7881358241624384,-0.5995753744151701
310,2400145,SISTERS OF MERCY,Luzerne,Ground water,140,4,3.234954402,1.231624957,Private,1,Urban,1,0,1,0,1,0,1,1,0.5398704833871305,-0.41856409362513436,-0.7640595212580533,-0.5398704833871305
311,2400146,PROVIDENCE PLACE OF HAZLETON,Luzerne,Ground water,140,3,6.254290745,8.453360683,Private,1,Urban,74,1,75,0,1,0,1,1,0.5657164177683358,0.32372791970255066,0.27239980094559335,0.4342835822316642
312,2400147,AQUA PA GREENBRIAR,Luzerne,Ground water,120,3,2.655168015,2.3151888769999998,Private,57,Urban,2,0,2,0,1,0,1,1,0.5459999391998628,-0.41932860553177276,-0.7666485320549306,-0.5459999391998628
313,2400149,AQUA PA YALICK FARMS,Luzerne,Ground water,178,4,2.4203759369999998,0.128838848,Public/Private,281,Urban,2,0,2,0,1,0,0,1,0.39325956840584136,-0.395332590071462,-0.6918561778023933,-0.39325956840584136
314,2401021,CAN DO CORPORATE CENTER,Luzerne,Ground water,930,3,4.267932474,8.94612421,Private,8,Rural,1,0,1,1,0,0,1,1,0.7818737488069235,-0.44131387866413035,-0.8491147539876048,-0.7818737488069235
315,2408001,HCA ROAN FILTER PLANT,Luzerne,Surface water,45000,32,7.21733799,29.59300059,Local government,15152,Urban,3,0,3,0,1,1,0,0,1.1468890140494152,-0.45992088478863036,-0.9364202041142291,-1.1468890140494152
316,2408007,HCA DELANO PARK PLACE,Luzerne,Ground water,1017,8,2.178913222,55.51904498,Local government,338,Rural,5,0,5,1,0,1,0,1,0.7506637807918034,-0.43904627776234745,-0.8397677167984886,-0.7506637807918034
317,2408011,HCA TOMHICKEN,Luzerne,Ground water,125,4,2.847692825,2.175006911,Local government,40,Rural,0,0,0,1,0,1,1,1,0.6596270227458141,-0.43146724774163603,-0.810069496202938,-0.6596270227458141
318,2408012,HCA DERRINGER FERN GLEN,Luzerne,Ground water,275,4,5.375941666,7.2031484589999994,Local government,90,Rural,7,0,7,1,0,1,1,1,0.6802573437458508,-0.4333256798549359,-0.8171466436153437,-0.6802573437458508
319,2409010,PAW NESBITT,Luzerne,Surface water,52640,6,6.149386682,12.54809961,Private,23311,Urban,0,0,0,0,1,0,0,0,1.129699384629789,-0.45927688058837607,-0.9330074839807245,-1.129699384629789
320,2450002,BROOKMONT HEALTH CARE CENTER,Monroe,Ground water,229,3,5.754036985,18.65220547,Private,1,Urban,2,0,2,0,1,0,1,1,0.6163691027265664,-0.4272566274293471,-0.7944823430261579,-0.6163691027265664
321,2450004,SMITHFIELD COURT,Monroe,Ground water,50,3,7.690277001,24.45363151,Private,24,Urban,31,2,33,0,1,0,1,1,0.6412611993145816,0.9105435097138066,0.6275058838755045,1.3587388006854184
322,2450005,BARTON COURT,Monroe,Ground water,118,6,5.048185926,20.18181607,Private,58,Urban,1,0,1,0,1,0,1,1,0.6259791344141246,-0.42823126825544594,-0.7980373027574922,-0.6259791344141246
323,2450006,MAPLE ROCK TRAILER COURT,Monroe,Ground water,50,3,5.999376408,28.19810225,Private,45,Urban,31,1,32,0,1,0,1,1,0.6659114571911537,0.21675646775628296,0.1916955054445826,0.33408854280884626
324,2450008,BIRCHWOOD TRAILER PARK,Monroe,Ground water,389,7,5.554624942999999,12.42129516,Private,36,Urban,16,1,17,0,1,0,1,1,0.5861321511932636,0.2994072896325231,0.25467946188607604,0.41386784880673644
325,2450009,FAWN VALLEY SOUTH & NORTH,Monroe,Ground water,100,6,2.1645825419999998,7.448494725,Private,24,Rural,20,3,23,1,0,0,1,1,0.7790749100631533,1.2575001551619374,0.7958334069807953,2.2209250899368467
326,2450015,LAKE OF THE PINES,Monroe,Ground water,1200,10,5.516208842999999,50.13957064,Private,420,Urban,26,2,28,0,1,0,0,1,0.5852320224981903,1.0248278869542031,0.6850080377411956,1.4147679775018096
327,2450018,DEER RUN MOBILE HOME PARK,Monroe,Ground water,54,3,2.7312690280000003,10.73454701,Private,18,Urban,7,4,11,0,1,0,1,1,0.5848680963983695,2.4751519006465372,1.262610770474516,3.4151319036016305
328,2450020,BUCK HILL FALLS WATER CO,Monroe,Surface water,876,9,8.367626324,20.89396094,Private,350,Rural,25,0,25,1,0,0,0,0,1.6365530147868568,-0.4731616149298674,-1.0158074070979801,-1.6365530147868568
329,2450022,DELAWARE WATER GAP BORO,Monroe,Ground water,850,8,8.722267022999999,20.470354399999998,Local government,428,Urban,56,0,56,0,1,1,0,1,0.4014031111666263,-0.3969360094910467,-0.6964895380722144,-0.4014031111666263
330,2450023,E STROUDSBURG BORO WATER DEPT,Monroe,Surface water,13000,16,8.230182642,32.57372402,Local government,2953,Urban,4,5,9,0,1,1,0,0,1.1703700408645445,1.50772366156686,0.9057072056538448,3.8296299591354552
331,2450025,TWIN FALLS MHP,Monroe,Ground water,34,3,5.629545417999999,24.30874532,Private,21,Rural,31,0,31,1,0,0,1,1,0.8819301826775692,-0.4476849602859145,-0.8766928938207925,-0.8819301826775692
332,2450027,GILBERT MOBILE HOME PARK,Monroe,Ground water,150,6,6.175904929,13.514432000000001,Private,47,Urban,8,0,8,0,1,0,1,1,0.5898948051347909,-0.42444510111503575,-0.7843969908707881,-0.5898948051347909
333,2450028,POCONO MOBILE HOME ESTATES,Monroe,Ground water,129,6,5.200098471,32.78019368,Private,96,Rural,5,1,6,1,0,0,1,1,0.9470949964374813,0.0252056491682617,0.024798609543359558,0.052905003562518704
334,2450033,BLUE MTN VILLAGE ON CHICOLA LK,Monroe,Ground water,160,3,4.796740562,6.822043656,Private,54,Rural,0,0,0,1,0,0,1,1,0.7666857244192371,-0.44022906188301786,-0.8446145451878277,-0.7666857244192371
335,2450034,BRODHEAD CREEK REG WATER AUTH,Monroe,Surface water,30000,18,6.3719150010000005,29.21113687,Local government,5400,Urban,65,1,66,0,1,1,0,0,1.1473071639885817,-0.05905298990306277,-0.06151810249854272,-0.14730716398858168
336,2450038,WHITE ROCK MOBILE HOME PARK,Monroe,Ground water,50,3,6.9440095710000005,76.25516253,Private,22,Urban,91,1,92,0,1,0,1,1,0.9839402912575511,0.007394669428367773,0.007358940169404058,0.016059708742448886
337,2450039,AQUA PA MOUNTAINHOME SYSTEM,Monroe,Ground water,1450,7,7.926201797999999,26.73447836,Private,529,Rural,5,0,5,1,0,0,0,1,0.6528408947959911,-0.4308357446448125,-0.8076929680804797,-0.6528408947959911
338,2450040,SKYTOP LODGE INC,Monroe,Ground water,300,12,7.311574798,0.0,Private,78,Rural,94,1,95,1,0,0,1,1,0.7174449374965376,0.1718930146936558,0.15550641544758692,0.2825550625034624
339,2450044,AQUA PA HAMILTON WATER CO,Monroe,Ground water,1500,6,3.789882298,6.651761982999999,Private,443,Rural,5,0,5,1,0,0,0,1,0.5632167065041832,-0.42140800567862463,-0.773771444030282,-0.5632167065041832
340,2450045,PAWC MOUNTAIN TOP ESTATES,Monroe,Ground water,183,4,7.25472663,38.29585043,Private,81,Rural,0,0,0,1,0,0,1,1,0.9825543766868339,-0.4529872296671707,-0.9013433903687706,-0.9825543766868339
341,2450049,MANWALAMINK WATER COMPANY,Monroe,Ground water,3200,9,8.295223405,25.05070938,Private,604,Rural,9,0,9,1,0,0,0,1,0.642901201619526,-0.42989190627782076,-0.8041670787765358,-0.642901201619526
342,2450053,TOBYHANNA ARMY DEPOT,Monroe,Ground water,3800,19,7.531274524,70.43980635,Federal government,194,Rural,18,1,19,1,0,1,1,1,1.132770776165922,-0.05384495324544304,-0.05588116096273783,-0.13277077616592203
343,2450054,SUN VALLEY WATER CO,Monroe,Ground water,120,3,3.210295941,21.20007495,Private,60,Urban,753,0,753,0,1,0,1,1,0.6360492390752993,-0.42922782599495457,-0.8017046554293442,-0.6360492390752993
344,2450056,VILLAGE AT CAMELBACK,Monroe,Ground water,309,10,7.521972855,31.83450254,Private,104,Rural,28,1,29,1,0,0,1,1,0.9307898167455857,0.033488588001685554,0.03277649009573261,0.0692101832544143
345,2450063,PAWC POCONO DISTRICT,Monroe,Ground water,17860,57,6.775357125,64.81891435,Private,7949,Urban,0,0,0,0,1,0,0,1,0.6567119687797451,-0.4311972383194469,-0.8090516452477446,-0.6567119687797451
346,2450064,POCONO MANOR INN,Monroe,Ground water,300,12,6.564541081000001,36.55584692,Private,45,Rural,40,0,40,1,0,0,1,1,0.9713959582146179,-0.4524448578584949,-0.8987425535909473,-0.9713959582146179
347,2450065,PENN ESTATES UTILITIES INCORP,Monroe,Ground water,4300,22,6.580691493,45.76893497,Public/Private,1725,Urban,14,2,16,0,1,0,0,1,0.5621352243123866,1.0775770747416245,0.7106384289584674,1.4378647756876135
348,2450068,MUSHROOM FARM,Monroe,Ground water,172,3,7.2621197120000005,65.49273704,Private,70,Urban,4,2,6,0,1,0,1,1,0.8995921280972357,0.5488473452682302,0.4234440380990838,1.1004078719027643
349,2450070,PLEASANT VIEW LAKES POA,Monroe,Ground water,389,5,6.8626933160000005,11.43395893,Private,120,Urban,35,0,35,0,1,0,1,1,0.5782649219269671,-0.42314758275061937,-0.7798243575221911,-0.5782649219269671
350,2450076,ESTATES AT HAMILTON HILLS,Monroe,Ground water,84,5,2.349010149,8.08718793,Private,30,Urban,28,10,38,0,1,0,1,1,0.5732063767008531,6.94947968100447,2.3770901945658554,9.426793623299147
351,2450079,GETZ PERSONAL CARE HOME,Monroe,Ground water,95,4,7.462742167,13.94283312,Private,3,Rural,1,0,1,1,0,0,1,1,0.8038994568437984,-0.44282755917332967,-0.8554848007001328,-0.8038994568437984
352,2450080,TRI VALLEY ELDO LAKE DIVISION,Monroe,Ground water,310,4,2.409740716,3.703950972,Private,128,Rural,9,6,15,1,0,0,1,1,0.7547361777783267,3.0533989420435326,1.4466180394597996,5.245263822221673
353,2450083,MOUNTAIN VIEW VILLAGE,Monroe,Ground water,100,3,7.172460211000001,23.1276141,Private,38,Rural,36,1,37,1,0,0,1,1,0.8678665553620093,0.06803526965462812,0.06520076308979322,0.1321334446379907
354,2450084,LYNWOOD ACRES MOBILE HOME PARK,Monroe,Ground water,77,5,5.241767322,32.95447716,Private,38,Rural,6,2,8,1,0,0,1,1,0.9482868403651559,0.5005079100245469,0.39296483698426876,1.0517131596348441
355,2450086,AQUA PENNSYLVANIA PINECREST,Monroe,Ground water,500,3,6.056217608,35.32531266,Private,258,Rural,1,0,1,1,0,0,0,1,0.7059606538103467,-0.43551968307774874,-0.8256680765941337,-0.7059606538103467
356,2450087,GREEN MOUNTAIN ESTATES,Monroe,Ground water,108,5,6.011178888,23.70375789,Private,38,Rural,14,9,23,1,0,0,1,1,0.8761785759246269,4.147787962340795,1.751387733104731,8.123821424075373
357,2450088,GLUCO LODGE,Monroe,Ground water,65,3,5.328448957,10.42904423,Private,2,Rural,21,3,24,1,0,0,1,1,0.7879803905733201,1.2400543860582198,0.7879213320685768,2.21201960942668
358,2450089,EDGEWOOD AT COUNTRYSIDE APTS,Monroe,Ground water,80,4,5.414884699,22.13357414,Private,33,Urban,3,3,6,0,1,0,1,1,0.6351202878681078,1.5978976586289406,0.9414563352527425,2.3648797121318923
359,2450092,FOX GLEN GARDENS,Monroe,Ground water,95,3,5.718986444,39.40137817,Private,28,Rural,45,5,50,1,0,0,1,1,0.9978276777916564,1.8197907303465957,1.0307562433380966,4.002172322208343
360,2450093,AQUA PA ROBIN HOOD LAKES,Monroe,Ground water,492,12,6.833457332,17.58334099,Private,243,Urban,10,0,10,0,1,0,0,1,0.4456031830917297,-0.40489649078485973,-0.7201979815528802,-0.4456031830917297
361,2450096,WESTON SNR LIVING AT HILLCREST,Monroe,Ground water,72,4,4.500575277,17.10370468,Private,1,Rural,84,6,90,1,0,0,1,1,0.8351949458464787,2.7510256470557435,1.3538625951938963,5.164805054153521
362,2450097,POCONO PLATEAU PARK WELL 1,Monroe,Ground water,60,4,6.736280891,29.5301196,Private,39,Rural,48,1,49,1,0,0,1,1,0.9163297415381323,0.04105370091289972,0.039992162594045304,0.08367025846186771
363,2450098,TOWN HOMES AT MAPLE LANE,Monroe,Ground water,60,3,5.451888262000001,46.08102205,Private,21,Urban,32,1,33,0,1,0,1,1,0.7729036509762091,0.12948084876377863,0.11981470197708327,0.22709634902379094
364,2450099,MANWALAMINK WATER CO   NS 1&2,Monroe,Ground water,600,3,6.491617047,37.14413444,Private,165,Urban,2,0,2,0,1,0,1,1,0.7151726242321645,-0.43627526850011866,-0.8286461512863312,-0.7151726242321645
365,2450104,TIMBER MOUNTAIN ESTATES,Monroe,Ground water,60,3,6.466159103,23.60236769,Private,20,Rural,34,0,34,1,0,0,1,1,0.873803567202009,-0.4472126129631731,-0.8745762468650189,-0.873803567202009
366,2450105,MONROE COUNTY CORRECTIONAL FAC,Monroe,Ground water,740,4,3.25449405,10.0013698,Public/Private,4,Urban,1,1,2,0,1,0,1,1,0.5801030409253258,0.30643799022402723,0.2598377595700723,0.41989695907467417
367,2450106,POCO APARTMENTS (LOWER),Monroe,Ground water,48,3,8.168695821,21.62291683,Private,24,Urban,7,3,10,0,1,0,1,1,0.6252996461457593,1.626035015459106,0.9528247500067166,2.374700353854241
368,2450107,POCO APARTMENTS (UPPER),Monroe,Ground water,36,4,8.121041833,21.62861233,Private,18,Urban,10,0,10,0,1,0,1,1,0.6254521706770193,-0.42817842962982516,-0.7978437780708735,-0.6254521706770193
369,2450111,MRS BUSHS PERSONAL CARE HOME,Monroe,Ground water,70,3,2.851778898,8.810811459,Private,1,Rural,28,0,28,1,0,0,1,1,0.7855955568385752,-0.44157450342016824,-0.850203916423433,-0.7855955568385752
370,2450113,MANWALAMINK WATER CO  NS 3,Monroe,Ground water,1100,3,6.867686945,32.18083265,Private,370,Rural,7,0,7,1,0,0,0,1,0.6856732306317849,-0.43379883471321273,-0.8189688292679103,-0.6856732306317849
371,2450115,MOUNTAIN MANOR COMMUNITY,Monroe,Ground water,187,6,4.602241014,27.95360852,Private,69,Rural,36,0,36,1,0,0,1,1,0.9125746939725251,-0.4494029951841584,-0.8844969604733712,-0.9125746939725251
372,2450117,VICTORIA VILLAGE TOWNHOUSE,Monroe,Ground water,99,4,7.788095514,7.018056907,Private,24,Rural,25,10,35,1,0,0,1,1,0.7584744332580425,5.356584990100859,2.042521237641936,9.241525566741958
373,2450119,PAWC MID MONROE,Monroe,Ground water,1580,14,5.541467923,30.92014099,Private,632,Rural,0,1,1,1,0,0,0,1,0.682350851964348,0.20180799128819266,0.17980568091382446,0.31764914803565203
374,2450122,POCONO/JACKSON WATER AUTHORITY,Monroe,Ground water,2100,5,7.1760128110000005,28.5933293,Local government,150,Rural,5,0,5,1,0,1,1,1,0.8047518321162884,-0.44288477619217403,-0.8557277135097682,-0.8047518321162884
375,2450123,OAK RUN VILLAGE,Monroe,Ground water,70,3,3.379653515,14.78827599,Private,38,Rural,31,1,32,1,0,0,1,1,0.8232865159947695,0.09532443906424726,0.08991034377824293,0.17671348400523046
376,2450124,NORTHRIDGE AT CAMELBACK,Monroe,Ground water,330,6,7.094365283999999,31.36451352,Private,276,Rural,66,0,66,1,0,0,0,1,0.680457447090442,-0.43334326799288836,-0.8172142279063651,-0.680457447090442
377,2450129,ROCKY RIDGE MOBILE HOME PARK,Monroe,Ground water,171,4,5.303537717,32.06972531,Private,89,Rural,57,0,57,1,0,0,1,1,0.9411870707866372,-0.45092244257544933,-0.8915420501969743,-0.9411870707866372
378,2450133,BLUE MTN LAKE UTILITY ASSOC,Monroe,Ground water,1753,9,6.00654264,46.91126996,Private,723,Urban,0,0,0,0,1,0,0,1,0.568778418492887,-0.4220591449319022,-0.7760268735577243,-0.568778418492887
379,2450136,SULLIVAN TRAIL VILLAGE,Monroe,Ground water,45,4,7.095759496,28.76350302,Private,24,Rural,33,8,41,1,0,0,1,1,0.9092306247712345,3.503310169200888,1.5781104053120985,7.090769375228765
380,2450138,ESTATES AT STONE ROW,Monroe,Ground water,60,6,7.07671209,26.17390445,Private,24,Rural,43,1,44,1,0,0,1,1,0.8901851382401977,0.05528551781682022,0.05338904169343359,0.10981486175980226
381,2450141,AQUA PA WILD PINES WATER SYS,Monroe,Ground water,440,3,4.047988337,48.12584904,Private,175,Rural,2,0,2,1,0,0,1,1,1.0793128782948906,-0.45728817811117384,-0.9226792920736001,-1.0793128782948906
382,2450142,OAKS SENIOR COMMUNITY,Monroe,Ground water,84,4,6.470012625,37.96591574,Private,78,Rural,28,0,28,1,0,0,1,1,0.983084551503261,-0.453012741179027,-0.901466197014872,-0.983084551503261
383,2450677,MT AIRY CASINO & RESORT,Monroe,Ground water,7000,10,5.096824669,39.89050683,Private,3,Rural,31,0,31,1,0,0,1,1,1.0044225380605059,-0.4540205886240183,-0.9063522219930189,-1.0044225380605059
384,2520005,GRAMPAS WOODS ESTATES,Pike,Ground water,45,6,5.848760248,5.735302465,Private,28,Rural,18,2,20,1,0,0,1,1,0.7565794264116137,0.7222877510205469,0.5260367367946647,1.2434205735883863
385,2520031,LAUREL WOODS MOBILE HOME PARK,Pike,Ground water,70,3,6.620286085,14.06917821,Private,26,Rural,161,5,166,1,0,0,1,1,0.8075430812675947,2.3002586696811003,1.204990501374633,4.192456918732406
386,2520033,HEMLOCK FARMS (MAIN),Pike,Ground water,8321,17,1.55345848,25.20619234,Private,3248,Rural,11,0,11,1,0,0,0,1,0.6619299194835044,-0.4316792290094178,-0.8108704199881938,-0.6619299194835044
387,2520034,PAWC WILD ACRES,Pike,Ground water,2943,11,4.748840177,15.08758226,Private,1204,Rural,0,0,0,1,0,0,0,1,0.6011920050263274,-0.42566828521983974,-0.7887543772525945,-0.6011920050263274
388,2520035,PAWC MARCEL LAKES,Pike,Ground water,845,10,6.072424886,10.91142762,Private,354,Rural,0,0,0,1,0,0,0,1,0.5777678632233376,-0.4230912337402621,-0.7796269100215525,-0.5777678632233376
389,2520036,THE ESCAPE,Pike,Ground water,1100,18,3.511571636,5.424536476,Private,371,Rural,29,0,29,1,0,0,0,1,0.5582161901829873,-0.420814128782036,-0.7717248565256298,-0.5582161901829873
390,2520037,AQUA PA FAWN LAKE FOREST,Pike,Ground water,6533,29,2.67502913,24.17422481,Private,2177,Rural,7,1,8,1,0,0,0,1,0.6533101055113607,0.22865351469539352,0.20104331202439948,0.3466898944886393
391,2520040,TRANQUILITY FALLS,Pike,Ground water,121,7,3.567074605,4.222462847,Private,26,Rural,0,0,0,1,0,0,1,1,0.7543334204508774,-0.4393207653049718,-0.8408870574854885,-0.7543334204508774
392,2520042,RUSTIC ACRES MHP,Pike,Ground water,73,4,4.4005612869999995,0.0,Private,55,Rural,27,0,27,1,0,0,1,1,0.7261379476550864,-0.43715460417215873,-0.8321408993234208,-0.7261379476550864
393,2520044,MUNI AUTH OF BORO OF MATAMORAS,Pike,Ground water,2900,14,5.395380863,11.02067549,Local government,1160,Urban,17,0,17,0,1,1,0,1,0.37660401981375924,-0.39190354423837737,-0.6820958374483296,-0.37660401981375924
394,2520046,MILFORD WATER AUTHORITY,Pike,Groundwater under influence of surface water,2420,4,2.7940503789999998,7.525628912,Local government,788,Urban,14,1,15,0,1,1,0,1,0.36991725861561575,0.6650851421747002,0.4914250172333695,0.6300827413843842
395,2520048,HITCHING POST ASSOC,Pike,Ground water,90,3,7.0130268,17.64273893,Private,38,Rural,32,1,33,1,0,0,1,1,0.8302220648249901,0.09090914101122073,0.0859634597066197,0.16977793517500994
396,2520050,PAWC POCONO MTN LAKE FOREST,Pike,Ground water,180,4,4.777992577,9.90406292,Private,63,Rural,0,2,2,1,0,0,1,1,0.7863822955756181,0.6815631370963764,0.5028151922888628,1.2136177044243819
397,2520051,TWIN LAKES UTILITIES INC,Pike,Ground water,300,4,3.23606275,12.65115782,Private,120,Rural,4,0,4,1,0,0,1,1,0.8094564084770027,-0.44319880468726236,-0.8570637160900018,-0.8094564084770027
398,2520052,MILFORD SENIOR CARE,Pike,Ground water,110,4,4.570478952,8.14787703,Private,1,Urban,48,2,50,0,1,0,1,1,0.5682451060059304,1.0632673287658916,0.7037392335909779,1.4317548939940696
399,2520054,POCONO RANCH LANDS SECT 4,Pike,Ground water,225,4,7.5365286529999995,42.57043473,Private,100,Rural,11,1,12,1,0,0,1,1,1.0164419341861435,-0.007353151147972158,-0.007389075880967011,-0.01644193418614348
400,2520056,PAWC ALL SEASONS SYSTEM,Pike,Ground water,100,3,6.221602432999999,10.45959033,Private,44,Rural,0,0,0,1,0,0,1,1,0.7852707602019195,-0.441551839156537,-0.8501090769556082,-0.7852707602019195
401,2520058,POCONO MTN LAKE ESTATES SECT5A,Pike,Ground water,150,7,7.029107719,27.90621235,Private,55,Rural,55,0,55,1,0,0,1,1,0.9031063419700661,-0.4488825319991267,-0.8821150412206461,-0.9031063419700661
402,2520061,AQUA PA TAFTON WILSON HILL,Pike,Ground water,80,3,4.2060785130000005,6.48691384,Private,80,Rural,1,0,1,1,0,0,1,1,0.766451123880858,-0.44021203214003407,-0.8445443223786901,-0.766451123880858
403,2520062,PAWC SAW CREEK ESTATES,Pike,Ground water,6833,23,6.751742966,48.5106219,Private,3344,Urban,0,0,0,0,1,0,0,1,0.5745176210293901,-0.42272092785376075,-0.7783316739046081,-0.5745176210293901
404,2520065,AQUA PA TANGLEWOOD LAKES,Pike,Ground water,1321,14,5.131820836,0.0,Private,363,Rural,2,0,2,1,0,0,0,1,0.5303480770362333,-0.4173499803017642,-0.7599799458190245,-0.5303480770362333
405,2520066,AQUA PA TANGLWOOD NORTH,Pike,Ground water,690,10,6.1468452639999995,8.71323155,Private,230,Rural,1,0,1,1,0,0,0,1,0.5672656287883374,-0.42188300128318923,-0.7754155468279339,-0.5672656287883374
406,2520070,TAMIMENT RESORT,Pike,Ground water,1200,8,6.5682916360000005,49.70746936,Private,510,Rural,15,0,15,1,0,0,0,1,0.792703337942517,-0.4420666924743391,-0.8522693908771022,-0.792703337942517
407,2520073,KILLIAM TRACT,Pike,Ground water,39,2,3.91050991,2.137415462,Private,50,Rural,4,0,4,1,0,0,1,1,0.7404850049911049,-0.43827344266569934,-0.8366335630758992,-0.7404850049911049
408,2520075,LAKE WALLENPAUPACK ESTATES POA,Pike,Ground water,204,9,3.8829311339999997,10.928355999999999,Private,50,Rural,1,0,1,1,0,0,1,1,0.7959614233983595,-0.4422899067616539,-0.8532098487059112,-0.7959614233983595
409,2520085,PAWC MILFORD LANDING,Pike,Ground water,468,6,4.786485363,9.035819305,Private,177,Urban,0,0,0,0,1,0,1,1,0.5718889828872141,-0.4224190844993537,-0.7772788651632733,-0.5718889828872141
410,2520086,CRESCENT LAKE NORTH COMM ASSOC,Pike,Ground water,80,3,2.949149855,9.953231373,Private,42,Urban,4,2,6,0,1,0,1,1,0.5806069766994995,1.0351032510258305,0.6900438515658088,1.4193930233005005
411,2520089,POC MTN LAKE EST SECT 1E,Pike,Ground water,140,6,7.434009851,38.2127839,Private,55,Rural,89,0,89,1,0,0,1,1,0.9811568739318557,-0.4529198717526812,-0.9010193491502102,-0.9811568739318557
412,2520095,OAK MANOR ESTATES,Pike,Ground water,46,3,1.958538195,9.125287071,Private,32,Urban,11,2,13,0,1,0,1,1,0.5790443765780747,1.0386065534969868,0.6917559396389417,1.4209556234219254
413,2520096,PAWC PINE RIDGE SYSTEM,Pike,Ground water,2450,16,7.527183449,50.33227465,Private,1034,Rural,0,0,0,1,0,0,0,1,0.7936229257736415,-0.44212984558792423,-0.8525352329799787,-0.7936229257736415
414,2520100,HAPPY HOLLOW,Pike,Ground water,89,3,5.31428141,16.41499935,Private,74,Rural,11,1,12,1,0,0,1,1,0.8276974176771659,0.09250882361852936,0.08739565709863366,0.17230258232283413
415,2520103,MOON VALLEY FALLS,Pike,Ground water,120,10,3.3129053219999998,9.141411197,Private,50,Urban,4,2,6,0,1,0,1,1,0.5758849864309756,1.0457394241038067,0.6952342839064973,1.4241150135690244
416,2520107,PIKE COUNTY CORRECTIONAL FACIL,Pike,Ground water,376,4,6.578808,21.9742072,Local government,5,Rural,0,0,0,1,0,1,1,1,0.76409620079094,-0.44004061816322204,-0.8438382093906934,-0.76409620079094
417,2520110,DEERHAVEN WHITE BEAUTY VIEW ES,Pike,Ground water,53,3,4.610576236,0.0,Private,21,Rural,67,0,67,1,0,0,1,1,0.7255072805724277,-0.43710460763550785,-0.8319413522556001,-0.7255072805724277
418,2520201,LAUREL LANE DEVELOPMENT ASSOC,Pike,Ground water,179,12,3.518666306,5.916112693,Private,43,Rural,26,1,27,1,0,0,1,1,0.7650425494104087,0.13516507142567777,0.12468758023034197,0.23495745058959128
419,2521031,AQUA PA WOODLEDGE VILLAGE,Pike,Ground water,58,3,2.830156956,11.97781959,Private,32,Rural,1,0,1,1,0,0,1,1,0.8063496239148196,-0.4429917640354945,-0.8561823485666237,-0.8063496239148196
420,2570001,DARWAY HEALTHCARE & REHAB,Sullivan,Ground water,100,4,2.687866086,6.861605111,Private,1,Rural,65,4,69,1,0,0,1,1,0.7736554935561883,1.8379635625354491,1.0370450146169408,3.2263445064438114
421,2570003,DUSHORE WATER AUTHORITY,Sullivan,Ground water,400,17,2.7219711710000003,9.552746622,Local government,409,Rural,394,2,396,1,0,1,0,1,0.5136537345414477,1.201280248162141,0.76870624517862,1.4863462654585522
422,2570004,LAPORTE BORO MUN WATER SYSTEM,Sullivan,Ground water,325,8,2.6788145290000003,10.02908678,Local government,188,Rural,8,0,8,1,0,1,1,1,0.7040274796990343,-0.4353591169232029,-0.8250381332587025,-0.7040274796990343
423,2570005,RED ROCK JOB CORPS CENTER,Sullivan,Ground water,425,7,2.986554735,6.5432922079999996,State government,41,Rural,0,0,0,1,0,1,1,1,0.6833058764439243,-0.43359274492985533,-0.8181741155076734,-0.6833058764439243
424,2580001,WHITES MOBILE HOME PARK,Susquehanna,Ground water,90,7,2.862851596,0.0,Private,30,Rural,5,0,5,1,0,0,1,1,0.7307723655801128,-0.4375198734741407,-0.8336018954553434,-0.7307723655801128
425,2580010,AQUA PA WATER CO BROOKLYN,Susquehanna,Ground water,44,4,2.504504001,5.342473366,Private,17,Rural,2,0,2,1,0,0,1,1,0.7646517924976469,-0.4400811365631321,-0.8440050006500526,-0.7646517924976469
426,2580012,AQUA PA WATER CO HOP BOTTOM,Susquehanna,Ground water,265,4,2.040960945,5.260969469,Private,90,Rural,2,0,2,1,0,0,1,1,0.7656074956059528,-0.4401507229638215,-0.8442916186471926,-0.7656074956059528
